pmid,Title,Abstract,Author,Year,Volume,Issue,Journal,Citation,Link
35281498,Dopamine Transporter Imaging for Frontotemporal Lobar Degeneration With Motor Neuron Disease.,"INTRODUCTION: Frontotemporal lobar degeneration (FTLD) is a clinical syndrome with pathological heterogeneity, including Pick's disease and trans-activating response region (TAR) DNA-binding protein with a molecular mass of 43 kDa (TDP-43) proteinopathy (FTLD-TDP). A previous study reported abnormal findings on dopamine transporter (DAT) imaging in 30% of patients with frontotemporal dementia (FTD) in FTLD. However, the previous study did not consider the pathological heterogeneity of FTD regarding the pathomechanism leading to abnormal DAT findings. Recently, abnormal DAT findings were reported in two patients with FTLD with motor neuron disease (MND), of which FTLD-TDP type B was the most common pathological presentation. This study investigated the DAT findings of patients with a final diagnosis of FTLD-MND to determine the frequency of occurrence of DAT abnormalities in FTLD-MND.
METHODS: Twenty patients with FTLD who underwent DAT single photon emission computed tomography (DAT-SPECT) were screened, and six patients with a final diagnosis of FTLD-MND were ultimately included. The patients' DAT-SPECT findings were analyzed visually and quantitatively. Neuronal loss and astrogliosis in brain regions (substantia nigra, caudate, and putamen) that could possibly affect DAT findings were evaluated in the three pathologically confirmed cases.
RESULT: All six patients with FTLD-MND showed abnormal visual DAT-SPECT findings. In addition, in a quantitative assessment, the specific binding ratio in the striatum calculated by the Southampton method was below the lower limit of the 95% prediction interval of the healthy controls by age in all the present cases. Interestingly, three of the six patients showed abnormal findings on DAT-SPECT more than half a year before the onset of MND. Neuronal loss and astrogliosis in brain regions that may affect DAT findings were observed in three pathologically confirmed cases.
CONCLUSION: Dopamine transporter single photon emission computed tomography revealed abnormal findings in patients with FTLD-MND, which may manifest even before the onset of MND symptoms. We believe that the possibility of future development of MND should be considered if DAT-SPECT shows abnormal findings in FTLD.","['Kobayashi R', 'Kawakatsu S', 'Ohba M', 'Morioka D', 'Kanoto M', 'Otani K']",2022,16,,Front Neurosci,"Kobayashi R, et al. Dopamine Transporter Imaging for Frontotemporal Lobar Degeneration With Motor Neuron Disease. Dopamine Transporter Imaging for Frontotemporal Lobar Degeneration With Motor Neuron Disease. 2022; 16:755211. doi: 10.3389/fnins.2022.755211",https://pubmed.ncbi.nlm.nih.gov/35281498/
35268254,Affection of Respiratory Muscles in ALS and SMA.,"Respiratory dysfunction is a common cause of morbidity and mortality in motor neuron disease (MND). However, classical volitional measures of respiratory function in these patients are impeded by, e.g., bulbar paralysis or progressive disability. Diaphragm ultrasound imaging might be a valuable tool for assessing respiratory impairment, albeit different ultrasound measures have not been systematically investigated in adult MND patients and, in particular, have not yet been comparatively applied in adult patients with amyotrophic lateral sclerosis (ALS) and spinal muscular atrophy (SMA). We hypothesized that in contrast to ALS patients, adult SMA patients show a relative sparing of diaphragm function. We retrospectively analyzed diaphragm ultrasound imaging data of 40 patients with ALS and 23 patients with SMA in comparison to a multitude of established parameters of respiratory function. Indeed, ALS patients showed more severe diaphragm dysfunction than adult SMA patients, however, diaphragm dysfunction was also common in adult SMA patients. Notably, dynamic measures of diaphragm function rather than thickness measures were impaired in ALS compared to SMA. Thus, diaphragm ultrasound imaging might be a useful tool to evaluate respiratory dysfunction in adult MND patients. Future larger and prospective studies are needed to validate our initial findings.","['Hermann W', 'Langner S', 'Freigang M', 'Fischer S', 'Storch A', 'Günther R', 'Hermann A']",2022,11,5,J Clin Med,"Hermann W, et al. Affection of Respiratory Muscles in ALS and SMA. Affection of Respiratory Muscles in ALS and SMA. 2022; 11:(unknown pages). doi: 10.3390/jcm11051163",https://pubmed.ncbi.nlm.nih.gov/35268254/
35260199,A neurodegenerative disease landscape of rare mutations in Colombia due to founder effects.,"BACKGROUND: The Colombian population, as well as those in other Latin American regions, arose from a recent tri-continental admixture among Native Americans, Spanish invaders, and enslaved Africans, all of whom passed through a population bottleneck due to widespread infectious diseases that left small isolated local settlements. As a result, the current population reflects multiple founder effects derived from diverse ancestries.
METHODS: We characterized the role of admixture and founder effects on the origination of the mutational landscape that led to neurodegenerative disorders under these historical circumstances. Genomes from 900 Colombian individuals with Alzheimer's disease (AD) [n = 376], frontotemporal lobar degeneration-motor neuron disease continuum (FTLD-MND) [n = 197], early-onset dementia not otherwise specified (EOD) [n = 73], and healthy participants [n = 254] were analyzed. We examined their global and local ancestry proportions and screened this cohort for deleterious variants in disease-causing and risk-conferring genes.
RESULTS: We identified 21 pathogenic variants in AD-FTLD related genes, and PSEN1 harbored the majority (11 pathogenic variants). Variants were identified from all three continental ancestries. TREM2 heterozygous and homozygous variants were the most common among AD risk genes (102 carriers), a point of interest because the disease risk conferred by these variants differed according to ancestry. Several gene variants that have a known association with MND in European populations had FTLD phenotypes on a Native American haplotype. Consistent with founder effects, identity by descent among carriers of the same variant was frequent.
CONCLUSIONS: Colombian demography with multiple mini-bottlenecks probably enhanced the detection of founder events and left a proportionally higher frequency of rare variants derived from the ancestral populations. These findings demonstrate the role of genomically defined ancestry in phenotypic disease expression, a phenotypic range of different rare mutations in the same gene, and further emphasize the importance of inclusiveness in genetic studies.","['Acosta-Uribe J', 'Aguillón D', 'Cochran JN', 'Giraldo M', 'Madrigal L', 'Killingsworth BW', 'Singhal R', 'Labib S', 'Alzate D', 'Velilla L', 'Moreno S', 'García GP', 'Saldarriaga A', 'Piedrahita F', 'Hincapié L', 'López HE', 'Perumal N', 'Morelo L', 'Vallejo D', 'Solano JM', 'Reiman EM', 'Surace EI', 'Itzcovich T', 'Allegri R', 'Sánchez-Valle R', 'Villegas-Lanau A', 'White CL', 'Matallana D', 'Myers RM', 'Browning SR', 'Lopera F', 'Kosik KS']",2022,14,1,Genome Med,"Acosta-Uribe J, et al. A neurodegenerative disease landscape of rare mutations in Colombia due to founder effects. A neurodegenerative disease landscape of rare mutations in Colombia due to founder effects. 2022; 14:27. doi: 10.1186/s13073-022-01035-9",https://pubmed.ncbi.nlm.nih.gov/35260199/
35250791,Multidimensional Clinical Assessment in Frontotemporal Dementia and Its Spectrum in Latin America and the Caribbean: A Narrative Review and a Glance at Future Challenges.,"Frontotemporal dementia (FTD) is the third most common form of dementia across all age groups and is a leading cause of early-onset dementia. The Frontotemporal dementia (FTD) includes a spectrum of diseases that are classified according to their clinical presentation and patterns of neurodegeneration. There are two main types of FTD: behavioral FTD variant (bvFTD), characterized by a deterioration in social function, behavior, and personality; and primary progressive aphasias (PPA), characterized by a deficit in language skills. There are other types of FTD-related disorders that present motor impairment and/or parkinsonism, including FTD with motor neuron disease (FTD-MND), progressive supranuclear palsy (PSP), and corticobasal syndrome (CBS). The FTD and its associated disorders present great clinical heterogeneity. The diagnosis of FTD is based on the identification through clinical assessments of a specific clinical phenotype of impairments in different domains, complemented by an evaluation through instruments, i.e., tests and questionnaires, validated for the population under study, thus, achieving timely detection and treatment. While the prevalence of dementia in Latin America and the Caribbean (LAC) is increasing rapidly, there is still a lack of standardized instruments and consensus for FTD diagnosis. In this context, it is important to review the published tests and questionnaires adapted and/or validated in LAC for the assessment of cognition, behavior, functionality, and gait in FTD and its spectrum. Therefore, our paper has three main goals. First, to present a narrative review of the main tests and questionnaires published in LAC for the assessment of FTD and its spectrum in six dimensions: (i) Cognitive screening; (ii) Neuropsychological assessment divided by cognitive domain; (iii) Gait assessment; (iv) Behavioral and neuropsychiatric symptoms; (v) Functional assessment; and (vi) Global Rating Scale. Second, to propose a multidimensional clinical assessment of FTD in LAC identifying the main gaps. Lastly, it is proposed to create a LAC consortium that will discuss strategies to address the current challenges in the field.","['Henríquez F', 'Cabello V', 'Baez S', 'de Souza LC', 'Lillo P', 'Martínez-Pernía D', 'Olavarría L', 'Torralva T', 'Slachevsky A']",2021,12,,Front Neurol,"Henríquez F, et al. Multidimensional Clinical Assessment in Frontotemporal Dementia and Its Spectrum in Latin America and the Caribbean: A Narrative Review and a Glance at Future Challenges. Multidimensional Clinical Assessment in Frontotemporal Dementia and Its Spectrum in Latin America and the Caribbean: A Narrative Review and a Glance at Future Challenges. 2021; 12:768591. doi: 10.3389/fneur.2021.768591",https://pubmed.ncbi.nlm.nih.gov/35250791/
35240461,A case report: Ayurvedic intervention in motor neuron disease contemplating Kaphavrutavata.,"Motor neuron disease (MND) otherwise referred as Amyotrophic lateral sclerosis (ALS) affects human life in various ways. ALS with multifocal onset might exhibit muscle stiffness and muscle weakness of upper and lower limbs, muscle twitching, atrophy, falling/tripping, slurred speech, difficulty in swallowing and loss of dexterity. In Ayurvedic contexts Avarana vatavyadhis are found to have close resemblance to MND. The patient presented with features of multifocal onset of ALS which can be related to Kaphavruta Udanavata. The treatment principle of kaphavarana including Swedana (∼sudation), Niruhabasti (∼medicated enema), Vamana (∼therapeutic emesis) Virechana (∼purgation) and Sarpipana (∼oral intake of medicated ghee) along with other oral medications have been explained in Ayurvedic texts. In the present study, the same treatments were administered except for vamana due to patient's unwillingness. The Functional Rating Scale for ALS (ALSFRS-R) was used for assessment. The ALSFRS-R score before the treatment was 29 which was increased to 38 with remarkable improvement in Salivation and moderate improvement in Speech, Swallowing, Walking, Climbing stairs, Dyspnea and Orthopnea. The treatment was found to be highly effective in preventing the late stage complications which usually occur within 1-2 years of the disease onset and thereby helps the patient to be self-reliant.",['Policepatil BV'],2022,13,2,J Ayurveda Integr Med,Policepatil BV. A case report: Ayurvedic intervention in motor neuron disease contemplating Kaphavrutavata. A case report: Ayurvedic intervention in motor neuron disease contemplating Kaphavrutavata. 2022; 13:100548. doi: 10.1016/j.jaim.2022.100548,https://pubmed.ncbi.nlm.nih.gov/35240461/
35238548,"1,2-Dehydropyrrolizidine Alkaloids: Their Potential as a Dietary Cause of Sporadic Motor Neuron Diseases.","Sporadic motor neuron diseases (MNDs), such as amyotrophic lateral sclerosis (ALS), can be caused by spontaneous genetic mutations. However, many sporadic cases of ALS and other debilitating neurodegenerative diseases (NDDs) are believed to be caused by environmental factors, subject to considerable debate and requiring intensive research. A common pathology associated with MND development involves progressive mitochondrial dysfunction and oxidative stress in motor neurons and glial cells of the central nervous system (CNS), leading to apoptosis. Consequent degeneration of skeletal and respiratory muscle cells can lead to death from respiratory failure. A significant number of MND cases present with cancers and liver and lung pathology. This Perspective explores the possibility that MNDs could be caused by intermittent, low-level dietary exposure to 1,2-dehydropyrrolizidine alkaloids (1,2-dehydroPAs) that are increasingly recognized as contaminants of many foods consumed throughout the world. Nontoxic, ","['Edgar JA', 'Molyneux RJ', 'Colegate SM']",2022,35,3,Chem Res Toxicol,"Edgar JA, et al. 1,2-Dehydropyrrolizidine Alkaloids: Their Potential as a Dietary Cause of Sporadic Motor Neuron Diseases. 1,2-Dehydropyrrolizidine Alkaloids: Their Potential as a Dietary Cause of Sporadic Motor Neuron Diseases. 2022; 35:340-354. doi: 10.1021/acs.chemrestox.1c00384",https://pubmed.ncbi.nlm.nih.gov/35238548/
35235032,Use of Pharyngeal High-Resolution Manometry to Evaluate Dysphagia in Adults with Motor Neurone Disease: A Scoping Review.,"There has been a recent shift towards proactive dysphagia intervention in motor neurone disease (MND) to maintain physiological reserve. Pharyngeal high-resolution manometry (PHRM) can quantify swallowing pathophysiology to inform and evaluate proactive dysphagia intervention. This study aims to explore the current use of PHRM as a dysphagia evaluation in adults with MND. A scoping review based on the Joanna Briggs Framework was completed. Four electronic databases (PubMed, EMBASE, CINAHL and Web of Science core) were searched (inception to March 2021) by two independent researchers. Data were analysed according to (i) PHRM protocol and analysis methods and the feasibility of same, (ii) swallow biomechanics data and (iii) dysphagia intervention effects as measured by PHRM. Six studies with 78 people with MND (PwMND) were included. There was considerable variation in PHRM protocol and analysis methods. Five studies reported a 100% completion rate and three studies reported no adverse events. Swallow biomechanics data were reported across all studies. The effects of sensory stimulation, increased bolus consistency, effortful swallow and cricopharyngeal myotomy were evaluated using PHRM with 20 PwMND across four studies with varying effects. Literature on the use of PHRM in PwMND is limited. Variability in PHRM methods restricts comparison of metrics. PHRM appears to be a feasible tool for PwMND. PHRM can provide novel swallow physiology data in PwMND and quantify discrete effects of compensatory and surgical dysphagia interventions not detectable by videofluoroscopy or FEES. Further research on the effects of proactive dysphagia intervention as measured by PHRM is required.","['Diver EM', 'Regan J']",2022,37,6,Dysphagia,Diver EM and Regan J. Use of Pharyngeal High-Resolution Manometry to Evaluate Dysphagia in Adults with Motor Neurone Disease: A Scoping Review. Use of Pharyngeal High-Resolution Manometry to Evaluate Dysphagia in Adults with Motor Neurone Disease: A Scoping Review. 2022; 37:1697-1714. doi: 10.1007/s00455-022-10418-4,https://pubmed.ncbi.nlm.nih.gov/35235032/
35216880,Clinical profile and multidisciplinary needs of patients with neuromuscular disorders transitioning from paediatric to adult care.,"Transition in paediatric health care refers to the planned process of shifting to an adult model of care and is highly individualised, patient focussed and requires a coordinated effort from different health care professionals. Through this retrospective study, we describe the spectrum of neuromuscular diseases evaluated through a paediatric to adult neuromuscular transition program in a tertiary academic centre in Canada, and also the speciality supports needed for these patients. 126 patients were transitioned during the study period. The most common clinical diagnosis was muscle disease (44.4%), followed by neuropathy (27.8%), neuromuscular junction disorders (15.9%) and motor neuron disease (MND) (10.3%). The majority of cases were inherited neuromuscular disorders (66.6%); 58.3% had a genetically confirmed diagnosis. Cardiac and respiratory abnormalities were encountered in 8.7% and 27.7% and transitioning was required for 39.8% and 35.7% respectively. Scoliosis was seen in 30.2% of patients; 9.5% underwent spine surgery. Patients with MND had maximum requirements for self-care (46.2% of MND) and a mobility device for ambulation was required in 69.2% of MND. We observed a wide range of systemic issues requiring the services of endocrinology, gastroenterology, speech and language pathology and psychiatry. A multidisciplinary clinical care model may provide optimal care for patients transitioning from paediatric to adult care health systems.","['Menon D', 'Gonorazky HD', 'Dowling JJ', 'McAdam L', 'Ansari T', 'Vajsar J', 'Yoon G', 'Bril V', 'Katzberg H']",2022,32,3,Neuromuscul Disord,"Menon D, et al. Clinical profile and multidisciplinary needs of patients with neuromuscular disorders transitioning from paediatric to adult care. Clinical profile and multidisciplinary needs of patients with neuromuscular disorders transitioning from paediatric to adult care. 2022; 32:206-212. doi: 10.1016/j.nmd.2021.12.002",https://pubmed.ncbi.nlm.nih.gov/35216880/
35194965,Muscle cells of sporadic amyotrophic lateral sclerosis patients secrete neurotoxic vesicles.,"BACKGROUND: The cause of the motor neuron (MN) death that drives terminal pathology in amyotrophic lateral sclerosis (ALS) remains unknown, and it is thought that the cellular environment of the MN may play a key role in MN survival. Several lines of evidence implicate vesicles in ALS, including that extracellular vesicles may carry toxic elements from astrocytes towards MNs, and that pathological proteins have been identified in circulating extracellular vesicles of sporadic ALS patients. Because MN degeneration at the neuromuscular junction is a feature of ALS, and muscle is a vesicle-secretory tissue, we hypothesized that muscle vesicles may be involved in ALS pathology.
METHODS: Sporadic ALS patients were confirmed to be ALS according to El Escorial criteria and were genotyped to test for classic gene mutations associated with ALS, and physical function was assessed using the ALSFRS-R score. Muscle biopsies of either mildly affected deltoids of ALS patients (n = 27) or deltoids of aged-matched healthy subjects (n = 30) were used for extraction of muscle stem cells, to perform immunohistology, or for electron microscopy. Muscle stem cells were characterized by immunostaining, RT-qPCR, and transcriptomic analysis. Secreted muscle vesicles were characterized by proteomic analysis, Western blot, NanoSight, and electron microscopy. The effects of muscle vesicles isolated from the culture medium of ALS and healthy myotubes were tested on healthy human-derived iPSC MNs and on healthy human myotubes, with untreated cells used as controls.
RESULTS: An accumulation of multivesicular bodies was observed in muscle biopsies of sporadic ALS patients by immunostaining and electron microscopy. Study of muscle biopsies and biopsy-derived denervation-naïve differentiated muscle stem cells (myotubes) revealed a consistent disease signature in ALS myotubes, including intracellular accumulation of exosome-like vesicles and disruption of RNA-processing. Compared with vesicles from healthy control myotubes, when administered to healthy MNs the vesicles of ALS myotubes induced shortened, less branched neurites, cell death, and disrupted localization of RNA and RNA-processing proteins. The RNA-processing protein FUS and a majority of its binding partners were present in ALS muscle vesicles, and toxicity was dependent on the expression level of FUS in recipient cells. Toxicity to recipient MNs was abolished by anti-CD63 immuno-blocking of vesicle uptake.
CONCLUSIONS: ALS muscle vesicles are shown to be toxic to MNs, which establishes the skeletal muscle as a potential source of vesicle-mediated toxicity in ALS.","['Le Gall L', 'Duddy WJ', 'Martinat C', 'Mariot V', 'Connolly O', 'Milla V', 'Anakor E', 'Ouandaogo ZG', 'Millecamps S', 'Lainé J', 'Vijayakumar UG', 'Knoblach S', 'Raoul C', 'Lucas O', 'Loeffler JP', 'Bede P', 'Behin A', 'Blasco H', 'Bruneteau G', 'Del Mar Amador M', 'Devos D', 'Henriques A', 'Hesters A', 'Lacomblez L', 'Laforet P', 'Langlet T', 'Leblanc P', 'Le Forestier N', 'Maisonobe T', 'Meininger V', 'Robelin L', 'Salachas F', 'Stojkovic T', 'Querin G', 'Dumonceaux J', 'Butler Browne G', 'González De Aguilar JL', 'Duguez S', 'Pradat PF']",2022,13,2,J Cachexia Sarcopenia Muscle,"Le Gall L, et al. Muscle cells of sporadic amyotrophic lateral sclerosis patients secrete neurotoxic vesicles. Muscle cells of sporadic amyotrophic lateral sclerosis patients secrete neurotoxic vesicles. 2022; 13:1385-1402. doi: 10.1002/jcsm.12945",https://pubmed.ncbi.nlm.nih.gov/35194965/
35190461,Developing an intrasalivary gland botox service for patients receiving long-term non-invasive ventilation at home: a single-centre experience.,"INTRODUCTION: Sialorrhoea is a debilitating symptom in neurological disease and there is a growing literature for the use of intrasalivary gland Botulinum Toxin (botox) injections in its management. However, provision of intrasalivary gland botox remains inconsistent and sialorrhoea is often poorly controlled in motor neuron disease (MND).Sialorrhoea in association with bulbar dysfunction can cause intolerance of non-invasive ventilation (NIV) and respiratory infection, so its treatment is critical within a home ventilation service (HVS).This treatment can also be used to enable tracheostomy cuff deflation to facilitate weaning from ventilation. We report on the outcomes of intrasalivary gland botox in our HVS.
METHODS: In 2015, we set up an intrasalivary gland botox service for patients under our HVS. Under ultrasound guidance, we injected submandibular gland(SMG), parotid gland (PG) or both.
RESULTS: 109 intrasalivary gland botox procedures were performed in 72 patients. Diagnostic groups included MND 32Cerebral Palsy 8 and Weaning 14. Glands injected were, SMG (6%), PG (47%) and both (47%). The majority (84%) received the Dysport preparation with mean dose 273 units. 94% were ultrasound guided. 81% of injections resulted in a positive treatment effect, with 47% patients requesting repeat injections. Complications were angioedema (0.9%) and worsening dysphagia (3.7% following SMG injection). Mean survival following treatment was 40 months with 53% patients still alive.
CONCLUSIONS: Intrasalivary gland botox appears effective across a range of neurological conditions requiring long-term NIV with few complications. Dysphagia may be an important complication of SMG injection. A randomised controlled trial may help establish the evidence base.","['Harbottle J', 'Carlin H', 'Payne-Doris T', 'Tedd HMI', 'de Soyza A', 'Messer B']",2022,9,1,BMJ Open Respir Res,"Harbottle J, et al. Developing an intrasalivary gland botox service for patients receiving long-term non-invasive ventilation at home: a single-centre experience. Developing an intrasalivary gland botox service for patients receiving long-term non-invasive ventilation at home: a single-centre experience. 2022; 9:(unknown pages). doi: 10.1136/bmjresp-2021-001188",https://pubmed.ncbi.nlm.nih.gov/35190461/
35142241,Motor neuron disease in three asymptomatic pVal50Met TTR gene carriers.,"We describe three unrelated patients with sporadic motor neuron disease (MND) and hereditary amyloid transthyretin (ATTRv) amyloidosis family history, who were asymptomatic carriers of the pVal50Met mutation of transthyretin (TTR) gene. Patients 1 and 2 were a 43-year-old man with a spinal-onset of ALS and a 37-year-old woman with a bulbar-onset of ALS, who died due to respiratory complications five and two years after disease onset, respectively. Patient 3 is a 52-year-old woman, with a two-year history of a probable primary lateral sclerosis, and a frontotemporal dysfunction. Imaging, cerebrospinal fluid (CSF) and nerve conduction and small fiber tests were normal in all. Genetic testing for ALS was negative in the two patients tested. Previous studies in MND patients have identified reduced TTR levels in CSF and neuronal gene overexpression, suggesting a neuroprotective role of TTR. The association of MND in patients with ","['Santos Silva C', 'Oliveira Santos M', 'Gromicho M', 'Pronto-Laborinho A', 'Conceição I', 'de Carvalho M']",2022,23,7-8,Amyotroph Lateral Scler Frontotemporal Degener,"Santos Silva C, et al. Motor neuron disease in three asymptomatic pVal50Met TTR gene carriers. Motor neuron disease in three asymptomatic pVal50Met TTR gene carriers. 2022; 23:627-629. doi: 10.1080/21678421.2022.2029899",https://pubmed.ncbi.nlm.nih.gov/35142241/
35129626,Home-monitoring of vital capacity in people with a motor neuron disease.,"BACKGROUND: Home-monitoring of spirometry has the potential to improve care for patients with a motor neuron disease (MND) by enabling early detection of respiratory dysfunction and reducing travel burden. Our aim was to evaluate the validity and feasibility of home-monitoring vital capacity (VC) in patients with MND.
METHODS: We included 33 patients with amyotrophic lateral sclerosis, progressive muscular atrophy or primary lateral sclerosis who completed a 12-week home-monitoring protocol, consisting of 4-weekly unsupervised home assessments of VC and a functional rating scale. At baseline, during a home visit, patients/caregivers were trained in performing a VC test, and the investigator performed a supervised VC test, which was repeated at final follow-up during a second home visit. Validity of the unsupervised VC tests was evaluated by the differences between supervised and unsupervised VC tests, and through Bland-Altman 95% limits-of-agreement. Feasibility was assessed by means of a survey of user-experiences.
RESULTS: The 95% limits-of-agreement were [- 14.3; 11.7] %predicted VC, and 88% of unsupervised VC tests fell within 10%predicted of supervised VC. 88% of patients experienced VC testing as easy and not burdensome, however, 15% patients did not think their VC test was performed as well as in the clinic. 94% of patients would like home-monitoring of VC in MND care.
DISCUSSION: Unsupervised VC testing at home, with prior face-to-face training, is a valid and time-efficient method for the remote monitoring of respiratory function, and well-accepted by patients with MND and their caregivers.","['Helleman J', 'Bakers JNE', 'Pirard E', 'van den Berg LH', 'Visser-Meily JMA', 'Beelen A']",2022,269,7,J Neurol,"Helleman J, et al. Home-monitoring of vital capacity in people with a motor neuron disease. Home-monitoring of vital capacity in people with a motor neuron disease. 2022; 269:3713-3722. doi: 10.1007/s00415-022-10996-1",https://pubmed.ncbi.nlm.nih.gov/35129626/
35128043,Development of Guidelines for Spouses Engaged in Home-Based Care of Persons With Motor Neuron Disease From Indian Context.,,"['Warrier MG', 'Thomas PT', 'Sadasivan A', 'Nashi S', 'Vengalil S', 'Nalini A']",2022,9,,J Patient Exp,"Warrier MG, et al. Development of Guidelines for Spouses Engaged in Home-Based Care of Persons With Motor Neuron Disease From Indian Context. Development of Guidelines for Spouses Engaged in Home-Based Care of Persons With Motor Neuron Disease From Indian Context. 2022; 9:23743735221077535. doi: 10.1177/23743735221077535",https://pubmed.ncbi.nlm.nih.gov/35128043/
35114781,Mixed pathologies mimicking motor neuron disease: a case report and review of the literature.,"Amyotrophic lateral sclerosis (ALS) is classified as a motor neuron disease (MND) that can present with both upper and lower motor neuron signs. Concurrent ALS and frontotemporal dementia (FTD) is also a well-known phenomenon. Examples of other primary disorders mimicking ALS or ALS-FTD have been reported in the literature and recognition of these entities is important to ensure proper clinical management. We present here an unusual case of an 86-year-old male patient, clinically diagnosed with ALS and severe cognitive impairment thought to be due to FTD. Postmortem neuropathological examination of his brain and spinal cord did not reveal the typical findings of ALS or FTD. Rather, it revealed multiple non-ALS pathologies including argyrophilic grain disease (AGD), cerebrovascular disease, and Alzheimer's type pathology. This case raises the possibility that mixed pathologies could mimic motor neuron disease.","['Dey A', 'Assaedi E', 'Johnston W', 'Kalra S', 'Das S']",2021,59,4,Folia Neuropathol,"Dey A, et al. Mixed pathologies mimicking motor neuron disease: a case report and review of the literature. Mixed pathologies mimicking motor neuron disease: a case report and review of the literature. 2021; 59:403-408. doi: 10.5114/fn.2021.111486",https://pubmed.ncbi.nlm.nih.gov/35114781/
35103515,Analysis of incidence of motor neuron disease in England 1998-2019: use of three linked datasets.,,"['Burchardt JM', 'Mei XW', 'Ranger T', 'McDermott CJ', 'Radunovic A', 'Coupland C', 'Hippisley-Cox J']",2022,23,5-6,Amyotroph Lateral Scler Frontotemporal Degener,"Burchardt JM, et al. Analysis of incidence of motor neuron disease in England 1998-2019: use of three linked datasets. Analysis of incidence of motor neuron disease in England 1998-2019: use of three linked datasets. 2022; 23:363-371. doi: 10.1080/21678421.2021.2016837",https://pubmed.ncbi.nlm.nih.gov/35103515/
