pmid,Title,Abstract,Author,Year,Volume,Issue,Journal,Citation,Link
37585670,Increased blood CD226<sup>-</sup> inflammatory monocytes with low antigen presenting potential correlate positively with severity of hemorrhagic fever with renal syndrome.,"BACKGROUND: Hantaan virus (HTNV) infection can cause severe hemorrhagic fever with renal syndrome (HFRS). Inflammatory monocytes (iMOs) are involved in early antiviral responses. Previous studies have found that blood iMOs numbers increase in the acute phase of HFRS. Here, we further identified the phenotypic characteristics of iMOs in HFRS and explored whether phenotypic changes in iMOs were associated with HFRS severity.
MATERIALS AND METHODS: Blood samples from 85 HFRS patients were used for phenotypic analysis of iMOs by flow cytometry. Plasma HTNV load was determined using RT-PCR. THP-1 cells overexpressing CD226 were used to investigate the effects of CD226 on HLA-DR/DP/DQ and CD80 expression. A mouse model was used to test macrophage phenotype following HTNV infection.
RESULTS: The proportion of CD226
CONCLUSIONS: CD226","['Tang K', 'Hou Y', 'Cheng L', 'Zhang Y', 'Li J', 'Qin Q', 'Zheng X', 'Jia X', 'Zhang C', 'Zhuang R', 'Zhang Y', 'Jin B', 'Chen L', 'Ma Y']",2023,55,2,Ann Med,"Tang K, et al. Increased blood CD226<sup>-</sup> inflammatory monocytes with low antigen presenting potential correlate positively with severity of hemorrhagic fever with renal syndrome. Increased blood CD226<sup>-</sup> inflammatory monocytes with low antigen presenting potential correlate positively with severity of hemorrhagic fever with renal syndrome. 2023; 55:2247000. doi: 10.1080/07853890.2023.2247000",https://pubmed.ncbi.nlm.nih.gov/37585670/
37562571,"Puumala orthohantavirus circulation in its wild reservoir, the bank vole, during the 2021 outbreak of hemorrhagic fever with renal syndrome in Jura, France.","OBJECTIVE: A large and unprecedented outbreak of an attenuated form of hemorrhagic fever with renal syndrome called nephropathia epidemica (NE) and caused by Puumala virus (PUUV) occurred in 2021 in the southern Jura Mountains (France) leading to numerous hospitalizations. The aim of this study was to investigate the circulation of PUUV in its animal reservoir at the time of this outbreak.
METHODS: We conjointly surveyed bank vole relative abundance, small mammal community composition, and PUUV circulation in bank voles (seroprevalence and genetic diversity) in the Jura NE epidemic area, between 2020 and 2022.
RESULTS: Trapping results showed a higher relative abundance of bank voles in 2021 compared to 2020 and 2022. Extremely high levels of PUUV seroprevalence in bank voles were found at the time of the human NE epidemic with seropositive animals trapped in almost all trap lines as of spring 2021. Genetic analyses of PUUV (S segment) gathered in 2021 at two sampling sites revealed a strong clustering of these strains within the ""Jura"" clade. No significant genetic variation was detected compared to what was already known to be circulating in the Jura region.
CONCLUSION: These results underline a need for enhanced monitoring of PUUV circulation in host reservoir populations in NE endemic areas. This would enable the relevant actors to better inform and sensitize the public on this zoonotic risk, and to implement prevention strategies in collaboration with physicians.","['Castel G', 'Alburkat H', 'Tatard C', 'Dutra L', 'Criado M', 'Bouilloud M', 'Pradel J', 'Sironen T', 'Charbonnel N']",2023,53,8,Infect Dis Now,"Castel G, et al. Puumala orthohantavirus circulation in its wild reservoir, the bank vole, during the 2021 outbreak of hemorrhagic fever with renal syndrome in Jura, France. Puumala orthohantavirus circulation in its wild reservoir, the bank vole, during the 2021 outbreak of hemorrhagic fever with renal syndrome in Jura, France. 2023; 53:104767. doi: 10.1016/j.idnow.2023.104767",https://pubmed.ncbi.nlm.nih.gov/37562571/
37552670,,,,,,,,,
37515228,A Development of Rapid Whole-Genome Sequencing of Seoul orthohantavirus Using a Portable One-Step Amplicon-Based High Accuracy Nanopore System.,Whole-genome sequencing provides a robust platform for investigating the epidemiology and transmission of emerging viruses. Oxford Nanopore Technologies allows for real-time viral sequencing on a local laptop system for point-of-care testing. ,"['Park K', 'Noh J', 'Kim K', 'Kim J', 'Cho HK', 'Kim SG', 'Yang E', 'Kim WK', 'Song JW']",2023,15,7,Viruses,"Park K, et al. A Development of Rapid Whole-Genome Sequencing of Seoul orthohantavirus Using a Portable One-Step Amplicon-Based High Accuracy Nanopore System. A Development of Rapid Whole-Genome Sequencing of Seoul orthohantavirus Using a Portable One-Step Amplicon-Based High Accuracy Nanopore System. 2023; 15:(unknown pages). doi: 10.3390/v15071542",https://pubmed.ncbi.nlm.nih.gov/37515228/
37515224,Cases of Hemorrhagic Fever with Renal Syndrome in Russia during 2000-2022.,"During 2000-2022, a total of 69 of Russia's 85 administrative regions reported 164,580 hemorrhagic fever with renal syndrome (HFRS) cases, with an annual average rate of 4.9 cases/100,000 population (10","['Tkachenko E', 'Kurashova S', 'Balkina A', 'Ivanov A', 'Egorova M', 'Leonovich O', 'Popova Y', 'Teodorovich R', 'Belyakova A', 'Tkachenko P', 'Trankvilevsky D', 'Blinova E', 'Ishmukhametov A', 'Dzagurova T']",2023,15,7,Viruses,"Tkachenko E, et al. Cases of Hemorrhagic Fever with Renal Syndrome in Russia during 2000-2022. Cases of Hemorrhagic Fever with Renal Syndrome in Russia during 2000-2022. 2023; 15:(unknown pages). doi: 10.3390/v15071537",https://pubmed.ncbi.nlm.nih.gov/37515224/
37504346,"The Impact of Frailty on Palliative Care Receipt, Emergency Room Visits and Hospital Deaths in Cancer Patients: A Registry-Based Study.","BACKGROUND: Eastern Cooperative Oncology Group (ECOG) performance status is used in decision-making to identify fragile patients, despite the development of new and possibly more reliable measures. This study aimed to examine the impact of frailty on end-of-life healthcare utilization in deceased cancer patients.
METHOD: Hospital Frailty Risk Scores (HFRS) were calculated based on 109 weighted International Classification of Diseases 10th revision (ICD-10) diagnoses, and HFRS was related to (a) receipt of specialized palliative care, (b) unplanned emergency room (ER) visits during the last month of life, and (c) acute hospital deaths.
RESULTS: A total of 20,431 deceased cancer patients in ordinary accommodations were studied (nursing home residents were excluded). Frailty, as defined by the HFRS, was more common in men than in women (42% vs. 38%, 
CONCLUSION: Frailty, as measured by the HFRS, significantly affects end-of-life cancer patients and should be considered in oncologic decision-making.","['Strang P', 'Schultz T']",2023,30,7,Curr Oncol,"Strang P and Schultz T. The Impact of Frailty on Palliative Care Receipt, Emergency Room Visits and Hospital Deaths in Cancer Patients: A Registry-Based Study. The Impact of Frailty on Palliative Care Receipt, Emergency Room Visits and Hospital Deaths in Cancer Patients: A Registry-Based Study. 2023; 30:6623-6633. doi: 10.3390/curroncol30070486",https://pubmed.ncbi.nlm.nih.gov/37504346/
37502398,,,,,,,,,
37492567,Identification and characterization of codon usage pattern and influencing factors in HFRS-causing hantaviruses.,"Hemorrhagic fever with renal syndrome (HFRS) is an acute viral zoonosis carried and transmitted by infected rodents through urine, droppings, or saliva. The etiology of HFRS is complex due to the involvement of viral factors and host immune and genetic factors which hinder the development of potential therapeutic solutions for HFRS. Hantaan virus (HTNV), Dobrava-Belgrade virus (DOBV), Seoul virus (SEOV), and Puumala virus (PUUV) are predominantly found in hantaviral species that cause HFRS in patients. Despite ongoing prevention and control efforts, HFRS remains a serious economic burden worldwide. Furthermore, recent studies reported that the hantavirus nucleocapsid protein is a multi-functional protein and plays a major role in the replication cycle of the hantavirus. However, the precise mechanism of the nucleoproteins in viral pathogenesis is not completely understood. In the framework of the current study, various ","['Noor F', 'Ashfaq UA', 'Bakar A', 'Qasim M', 'Masoud MS', 'Alshammari A', 'Alharbi M', 'Riaz MS']",2023,14,,Front Immunol,"Noor F, et al. Identification and characterization of codon usage pattern and influencing factors in HFRS-causing hantaviruses. Identification and characterization of codon usage pattern and influencing factors in HFRS-causing hantaviruses. 2023; 14:1131647. doi: 10.3389/fimmu.2023.1131647",https://pubmed.ncbi.nlm.nih.gov/37492567/
37486953,Time series analyses based on the joint lagged effect analysis of pollution and meteorological factors of hemorrhagic fever with renal syndrome and the construction of prediction model.,"BACKGROUND: Hemorrhagic fever with renal syndrome (HFRS) is a rodent-related zoonotic disease induced by hantavirus. Previous studies have identified the influence of meteorological factors on the onset of HFRS, but few studies have focused on the stratified analysis of the lagged effects and interactions of pollution and meteorological factors on HFRS.
METHODS: We collected meteorological, contaminant and epidemiological data on cases of HFRS in Shenyang from 2005-2019. A seasonal autoregressive integrated moving average (SARIMA) model was used to predict the incidence of HFRS and compared with Holt-Winters three-parameter exponential smoothing model. A distributed lag nonlinear model (DLNM) with a maximum lag period of 16 days was applied to assess the lag, stratification and extreme effects of pollution and meteorological factors on HFRS cases, followed by a generalized additive model (GAM) to explore the interaction of SO2 and two other meteorological factors on HFRS cases.
RESULTS: The SARIMA monthly model has better fit and forecasting power than its own quarterly model and the Holt-Winters model, with an optimal model of (1,1,0) (2,1,0)12. Overall, environmental factors including humidity, wind speed and SO2 were correlated with the onset of HFRS and there was a non-linear exposure-lag-response association. Extremely high SO2 increased the risk of HFRS incidence, with the maximum RR values: 2.583 (95%CI:1.145,5.827). Extremely low windy and low SO2 played a significant protective role on HFRS infection, with the minimum RR values: 0.487 (95%CI:0.260,0.912) and 0.577 (95%CI:0.370,0.898), respectively. Interaction indicated that the risk of HFRS infection reached its highest when increasing daily SO2 and decreasing humidity.
CONCLUSIONS: The SARIMA model may help to enhance the forecast of monthly HFRS incidence based on a long-range dataset. Our study had shown that environmental factors such as humidity and SO2 have a delayed effect on the occurrence of HFRS and that the effect of humidity can be influenced by SO2 and wind speed. Public health professionals should take greater care in controlling HFRS in low humidity, low windy conditions and 2-3 days after SO2 levels above 200 μg/m3.","['Chen Y', 'Hou W', 'Dong J']",2023,17,7,PLoS Negl Trop Dis,"Chen Y, et al. Time series analyses based on the joint lagged effect analysis of pollution and meteorological factors of hemorrhagic fever with renal syndrome and the construction of prediction model. Time series analyses based on the joint lagged effect analysis of pollution and meteorological factors of hemorrhagic fever with renal syndrome and the construction of prediction model. 2023; 17:e0010806. doi: 10.1371/journal.pntd.0010806",https://pubmed.ncbi.nlm.nih.gov/37486953/
37486218,Molecular Detection of Orthohantavirus puumalaense in Plasma and Urine Samples from Hospitalized Patients Presenting with a Serologically Confirmed Acute Hantavirus Infection in France.,"Molecular detection of Orthohantavirus puumalaense (PUUV) RNA during the course of the disease has been studied in blood of patients in Sweden and Slovenia. The use of urine has been poorly investigated. The aims of this work were to study PUUV RNA detection in plasma from a cohort of patients in France where a different PUUV lineage circulates and to assess the use of urine instead of plasma. Matched plasma and urine samples were collected daily from hospitalized patients presenting with fever, pain, and thrombocytopenia within the last 8 days and testing positive for IgM and IgG against PUUV in serum collected at inclusion and/or approximately 1 month after release. RNA was extracted from samples, and PUUV RNA was detected using real-time reverse transcription-PCR for plasma and urine samples. Sixty-seven patients presented a serologically confirmed acute hantavirus infection. At inclusion, PUUV RNA was detected in plasma from 55 of 62 patients (88.7%) sampled within the first week after disease onset, whereas it was detected in 15 of 60 (25.0%) of matched urine samples. It was then detected from 33 (71.7%) and 2 (4.4%) of 46 patients discharged from the hospital during the second week after disease onset, in plasma and urine, respectively. When PUUV RNA was detected in urine it was also detected in plasma, and not vice versa. Detection of PUUV RNA in plasma from hospitalized patients in France is similar to that observed in Sweden and Slovenia. Urine is not an appropriate sample for this detection.","['Reynes JM', 'Schaeffer L', 'Papadopoulos P', 'Ait-Ahmed M', 'Siby-Diakite D', 'Ripaux-Lefèvre M', 'Buivan TP', 'Lechat S', 'Vray M', 'Galempoix JM', 'HANTADIAG Study Group']",2023,61,8,J Clin Microbiol,"Reynes JM, et al. Molecular Detection of Orthohantavirus puumalaense in Plasma and Urine Samples from Hospitalized Patients Presenting with a Serologically Confirmed Acute Hantavirus Infection in France. Molecular Detection of Orthohantavirus puumalaense in Plasma and Urine Samples from Hospitalized Patients Presenting with a Serologically Confirmed Acute Hantavirus Infection in France. 2023; 61:e0037223. doi: 10.1128/jcm.00372-23",https://pubmed.ncbi.nlm.nih.gov/37486218/
37469467,A Very Rare Combination of Hantavirus Cardiopulmonary Syndrome and Hanta Hemorrhagic Fever with Renal Syndrome.,,"['Reddy SP', 'Narang KK', 'Patil SR']",2023,15,2,J Glob Infect Dis,"Reddy SP, et al. A Very Rare Combination of Hantavirus Cardiopulmonary Syndrome and Hanta Hemorrhagic Fever with Renal Syndrome. A Very Rare Combination of Hantavirus Cardiopulmonary Syndrome and Hanta Hemorrhagic Fever with Renal Syndrome. 2023; 15:88-89. doi: 10.4103/jgid.jgid_235_22",https://pubmed.ncbi.nlm.nih.gov/37469467/
37452472,Validation of Frail Scale and comparison with hospital frailty risk score to predict hospital use in a cohort of older Australian women.,"INTRODUCTION: With no standard frailty tool for clinical care, research and policymaking, identifying frail older people is a challenge.
AIMS: This study aimed to compare two validated scales, which are the Frail Scale and Hospital Frailty Risk Score (HFRS) for their ability in identifying frailty in older Australian women and predicting hospital use.
METHODS: This study included older Australian women aged 75-95 years, who had unplanned overnight hospital admission as an index admission between 2001 and 2016. Data from the Australian Longitudinal Study on Women's Health (ALSWH) were linked with administrative hospital data to calculate HFRS (using the International Statistical Classification of Diseases, Australia Modification (ICD-10-AM) diagnostic codes) and the Frail Scale (using the ALSWH self-reported survey).
RESULTS: The Frail Scale identified a higher proportion of older frail women (30.54%) compared to the HFRS (23.0%). Frail older women, classified by Frail Scale, were at higher risk of long hospital stay (adjusted odds ratio = 1.28, 95% CI = 1.02-1.60), repeated admission (adjusted hazard ratio [AHR] = 1.30, 95% CI = 1.03-1.41) and death (AHR = 1.70, 95% CI = 1.45-2.01). HFRS was associated with longer hospital stay and mortality.
CONCLUSIONS: The proportion of older women classified as frail by the Frail Scale tool was higher than women classified as frail by HFRS. The Frail Scale and HFRS were not significantly associated with each other. While both tools were associated with the risk of long hospital stay and mortality, only the Frail Scale predicted the risk of repeated admission.","['Shebeshi DS', 'Dolja-Gore X', 'Byles J']",2023,38,5,Int J Health Plann Manage,"Shebeshi DS, et al. Validation of Frail Scale and comparison with hospital frailty risk score to predict hospital use in a cohort of older Australian women. Validation of Frail Scale and comparison with hospital frailty risk score to predict hospital use in a cohort of older Australian women. 2023; 38:1510-1519. doi: 10.1002/hpm.3684",https://pubmed.ncbi.nlm.nih.gov/37452472/
37431612,Logistic regression analysis of risk factors for hemorrhagic fever with renal syndrome complicated with acute pancreatitis.,"BACKGROUND: Hantavirus infection is the main cause of hemorrhagic fever with renal syndrome (HFRS), which is common in Asia and Europe. There is a considerable risk of morbidity and mortality from the uncommon Hantavirus complication known as acute pancreatitis (AP).
METHODS: Retrospective analysis of the medical records of individuals with HFRS was performed. Relevant variables were assessed by univariate analyses and the variables with a 
RESULTS: In this study, 114 individuals with HFRS in total were included, and 30 of them (26.32%) had AP. The univariate analyses showed that living in Xuancheng city (Anhui Province); an alcohol consumption history; white blood cell (WBC) count; lymphocyte (lym%) and eosinophil percentages (EO%); neutrophil (neut), eosinophil (EO), and red blood cell (RBC) counts; hemoglobin (Hb); hematocrit (HCT); proteinuria; hematuria; albumin (ALB), blood urea nitrogen (BUN), creatinine (Cr), uric acid (UA), cystatin-C (Cys-C) levels; carbon dioxide-combining power (CO
CONCLUSION: Our findings indicate that HFRS patients with a history of consuming alcohol, a high lym%, intense proteinuria, high levels of FDPs, and a low level of D-dimer might be more prone to the development of AP.KEY MESSAGESThis is the first report employing Logistic regression analysis methods for exploring the risk factors for HFRS complicated with AP in China.Many factors (most are laboratory parameters) were significantly associated with HFRS complicated with AP.We found that HFRS patients with a history of consuming alcohol, a high lym%, intense proteinuria, high levels of FDPs, and a low level of D-dimer might be more prone to the development of AP.","['Wang W', 'Fan D', 'Quan B', 'Hou W', 'Yang J']",2023,55,1,Ann Med,"Wang W, et al. Logistic regression analysis of risk factors for hemorrhagic fever with renal syndrome complicated with acute pancreatitis. Logistic regression analysis of risk factors for hemorrhagic fever with renal syndrome complicated with acute pancreatitis. 2023; 55:2232355. doi: 10.1080/07853890.2023.2232355",https://pubmed.ncbi.nlm.nih.gov/37431612/
37428512,Hantavirus Infections among Military Forces.,"INTRODUCTION: Hantaviruses cause two kinds of clinical syndromes. Hemorrhagic fever with renal syndrome is caused by Hantaan virus in Asia, Puumala virus (PUUV) and Dobrava virus in Europe, and Seoul virus worldwide. Hantavirus cardiopulmonary syndrome is caused by Sin Nombre virus in North America and Andes virus and related viruses in Latin America. All hantaviruses are carried by rodents and insectivores. Humans are infected via inhaled aerosols of rodent excreta. In the history, there are several epidemics of acute infectious diseases during many wars, which have been suggested or proven to be caused by various hantaviruses.
MATERIALS AND METHODS: Literature review of 41 original publications and reviews published between 1943 and 2022 was performed. Among them, 23 publications handle hantavirus infections among military forces, and the rest 17 hantavirus infections themselves.
RESULTS: A large epidemic during World War II in 1942 among German and Finnish soldiers in Northern Finland with more than 1,000 patients was most probably caused by PUUV. During Korean War in 1951-1954,∼ 3,200 cases occurred among United Nations soldiers in an epidemic caused by Hantaan virus. During Balkan war from 1991 to 1995, numerous soldiers got ill because of hantavirus infection caused by PUUV and Dobrava virus. Several other reports of cases of various hantavirus infections especially among U.S. soldiers acting in South Korea, Germany, Bosnia, and Kosovo have been described in the literature.
CONCLUSIONS: Military maneuvers usually include soil removal, spreading, digging with accompanied dust, and living in field and other harsh conditions, which easily expose soldiers to rodents and their excreta. Therefore, the risks of hantavirus infections in military context are obvious. All military infections have been caused by hantaviruses leading to hemorrhagic fever with renal syndrome.","['Mustonen J', 'Henttonen H', 'Vaheri A']",2023,,,Mil Med,"Mustonen J, et al. Hantavirus Infections among Military Forces. Hantavirus Infections among Military Forces. 2023; (unknown volume):(unknown pages). doi: 10.1093/milmed/usad261",https://pubmed.ncbi.nlm.nih.gov/37428512/
37402555,Using the Hospital Frailty Risk Score to assess mortality risk in older medical patients admitted to the intensive care unit.,"BACKGROUND: Prognostic information at the time of hospital discharge can help guide goals-of-care discussions for future care. We sought to assess the association between the Hospital Frailty Risk Score (HFRS), which may highlight patients' risk of adverse outcomes at the time of hospital discharge, and in-hospital death among patients admitted to the intensive care unit (ICU) within 12 months of a previous hospital discharge.
METHODS: We conducted a multicentre retrospective cohort study that included patients aged 75 years or older admitted at least twice over a 12-month period to the general medicine service at 7 academic centres and large community-based teaching hospitals in Toronto and Mississauga, Ontario, Canada, from Apr. 1, 2010, to Dec. 31, 2019. The HFRS (categorized as low, moderate or high frailty risk) was calculated at the time of discharge from the first hospital admission. Outcomes included ICU admission and death during the second hospital admission.
RESULTS: The cohort included 22 178 patients, of whom 1767 (8.0%) were categorized as having high frailty risk, 9464 (42.7%) as having moderate frailty risk, and 10 947 (49.4%) as having low frailty risk. One hundred patients (5.7%) with high frailty risk were admitted to the ICU, compared to 566 (6.0%) of those with moderate risk and 790 (7.2%) of those with low risk. After adjustment for age, sex, hospital, day of admission, time of admission and Laboratory-based Acute Physiology Score, the odds of ICU admission were not significantly different for patients with high (adjusted odds ratio [OR] 0.99, 95% confidence interval [CI] 0.78 to 1.23) or moderate (adjusted OR 0.97, 95% CI 0.86 to 1.09) frailty risk compared to those with low frailty risk. Among patients admitted to the ICU, 75 (75.0%) of those with high frailty risk died, compared to 317 (56.0%) of those with moderate risk and 416 (52.7%) of those with low risk. After multivariable adjustment, the risk of death after ICU admission was higher for patients with high frailty risk than for those with low frailty risk (adjusted OR 2.86, 95% CI 1.77 to 4.77).
INTERPRETATION: Among patients readmitted to hospital within 12 months, patients with high frailty risk were similarly likely as those with lower frailty risk to be admitted to the ICU but were more likely to die if admitted to ICU. The HFRS at hospital discharge can inform prognosis, which can help guide discussions for preferences for ICU care during future hospital stays.","['Detsky ME', 'Shin S', 'Fralick M', 'Munshi L', 'Kruser JM', 'Courtright KR', 'Lapointe-Shaw L', 'Tang T', 'Rawal S', 'Kwan JL', 'Weinerman A', 'Razak F', 'Verma AA']",2023,11,4,CMAJ Open,"Detsky ME, et al. Using the Hospital Frailty Risk Score to assess mortality risk in older medical patients admitted to the intensive care unit. Using the Hospital Frailty Risk Score to assess mortality risk in older medical patients admitted to the intensive care unit. 2023; 11:E607-E614. doi: 10.9778/cmajo.20220094",https://pubmed.ncbi.nlm.nih.gov/37402555/
37391153,"Organohalogenated flame retardants and organophosphate esters from home and preschool dust in Sweden: Pollution characteristics, indoor sources and intake assessment.","This study analysed settled dust samples in Sweden to assess children's combined exposure to 39 organohalogenated flame retardants (HFRs) and 11 organophosphate esters (OPEs) from homes and preschools. >94 % of the targeted compounds were present in dust, indicating widespread use of HFRs and OPEs in Swedish homes and preschools. Dust ingestion was the primary exposure pathway for most analytes, except BDE-209 and DBDPE, where dermal contact was predominant. Children's estimated intakes of ∑","['Tao F', 'Sjöström Y', 'de Wit CA', 'Hagström K', 'Hagberg J']",2023,896,,Sci Total Environ,"Tao F, et al. Organohalogenated flame retardants and organophosphate esters from home and preschool dust in Sweden: Pollution characteristics, indoor sources and intake assessment. Organohalogenated flame retardants and organophosphate esters from home and preschool dust in Sweden: Pollution characteristics, indoor sources and intake assessment. 2023; 896:165198. doi: 10.1016/j.scitotenv.2023.165198",https://pubmed.ncbi.nlm.nih.gov/37391153/
