pmid,Title,Abstract,Author,Year,Volume,Issue,Journal,Citation,Link
37628102,Microbiome of Free-Living Amoebae (FLA) Isolated from Fresh Organic Produce: Potential Risk to Consumers?,"In response to growing global interest in organic agriculture, this study delves into the microbial landscape of organically grown raw produce with a focus on food safety. Vegetables that are consumed raw are potential vehicles for the transmission of any type of microorganism capable of causing human disease. Free-living amoebae (FLA) are ubiquitous protozoa found in many ecosystems and can serve as hosts to pathogenic bacteria. So far, data regarding the FLA bacterial microbiome in fresh produce remain scarce and are non-existent for those of organic origin. Thus, the aim of this preliminary work is to characterize the microbiome of FLA in commonly consumed raw vegetables to know their possible implications for consumers. A total of 40 organic cabbage, lettuce, spinach, and strawberry samples were analyzed. FLA were found in all samples, and their bacterial microbiome was obtained via amplicon sequencing using the Illumina MiSeq platform and pair-end protocol. ","['Soler L', 'Moreno Y', 'Moreno-Mesonero L', 'Amorós I', 'Alonso JL', 'Ferrús MA']",2023,12,16,Foods,"Soler L, et al. Microbiome of Free-Living Amoebae (FLA) Isolated from Fresh Organic Produce: Potential Risk to Consumers?. Microbiome of Free-Living Amoebae (FLA) Isolated from Fresh Organic Produce: Potential Risk to Consumers?. 2023; 12:(unknown pages). doi: 10.3390/foods12163102",https://pubmed.ncbi.nlm.nih.gov/37628102/
37607134,Correction: Effector-mediated subversion of proteasome activator (PA)28αβ enhances host defense against Legionella pneumophila under inflammatory and oxidative stress conditions.,[This corrects the article DOI: 10.1371/journal.ppat.1011473.].,"['Ngwaga T', 'Chauhan D', 'Salberg AG', 'Shames SR']",2023,19,8,PLoS Pathog,"Ngwaga T, et al. Correction: Effector-mediated subversion of proteasome activator (PA)28αβ enhances host defense against Legionella pneumophila under inflammatory and oxidative stress conditions. Correction: Effector-mediated subversion of proteasome activator (PA)28αβ enhances host defense against Legionella pneumophila under inflammatory and oxidative stress conditions. 2023; 19:e1011604. doi: 10.1371/journal.ppat.1011604",https://pubmed.ncbi.nlm.nih.gov/37607134/
37605706,"A Case of Severe, Difficult-to-Diagnose Legionnaires' Disease in a Young Welder.",Legionellosis among welders and other metalworkers is a rare but potentially underappreciated occupational hazard. The same mechanisms that predispose welders to severe pneumonia from ,"['McBee DB', 'Mizu R', 'Hamdi AM']",2023,15,7,Cureus,"McBee DB, et al. A Case of Severe, Difficult-to-Diagnose Legionnaires' Disease in a Young Welder. A Case of Severe, Difficult-to-Diagnose Legionnaires' Disease in a Young Welder. 2023; 15:e42250. doi: 10.7759/cureus.42250",https://pubmed.ncbi.nlm.nih.gov/37605706/
37605684,The Development of Neurological Damage in a Patient With Thrombotic Thrombocytopenic Purpura and Legionnaires' Disease: A Case Report.,"This case report aims to highlight a rare and severe presentation of Legionnaires' disease complicated by thrombotic thrombocytopenic purpura (TPP). The patient, a 75-year-old male with a history of COVID-19 infection, presented with bilateral pneumonia positive for ","['Chen V', 'Gulia K', 'How-Volkman C', 'Geraghty JJ', 'Lui F']",2023,15,7,Cureus,"Chen V, et al. The Development of Neurological Damage in a Patient With Thrombotic Thrombocytopenic Purpura and Legionnaires' Disease: A Case Report. The Development of Neurological Damage in a Patient With Thrombotic Thrombocytopenic Purpura and Legionnaires' Disease: A Case Report. 2023; 15:e42277. doi: 10.7759/cureus.42277",https://pubmed.ncbi.nlm.nih.gov/37605684/
37604209,The Potential Risks of Legionella Arising from Ligature-resistant Fixtures.,"To provide a safe environment, behavioral health settings must adhere to ""ligature-resistant"" protocols for patients at risk of harm to themselves or others. However, certain bathroom ligature-resistant fixtures alter environmental controls, such as sinks and showerheads, and increase the risk of water-borne pathogens due to low water output settings, highlighting the importance of an interdisciplinary water management program. We describe how ligature-resistant water fixtures may have been associated with a possible case of hospital-associated Legionellosis.","['Tarabay J', 'Varkey JB']",2023,,,Am J Infect Control,Tarabay J and Varkey JB. The Potential Risks of Legionella Arising from Ligature-resistant Fixtures. The Potential Risks of Legionella Arising from Ligature-resistant Fixtures. 2023; (unknown volume):(unknown pages). doi: 10.1016/j.ajic.2023.08.007,https://pubmed.ncbi.nlm.nih.gov/37604209/
37600942,Bacterial persistence in Legionella pneumophila clinical isolates from patients with recurring legionellosis.,"Bacterial persisters are a transient subpopulation of non-growing, antibiotic-tolerant cells. There is increasing evidence that bacterial persisters play an important role in treatment failure leading to recurring infections and promoting the development of antibiotic resistance. Current research reveals that recurring legionellosis is often the result of relapse rather than reinfection and suggests that the mechanism of bacterial persistence may play a role. The development of single-cell techniques such as the Timer","['Adams-Ward X', 'Chapalain A', 'Ginevra C', 'Jarraud S', 'Doublet P', 'Gilbert C']",2023,13,,Front Cell Infect Microbiol,"Adams-Ward X, et al. Bacterial persistence in Legionella pneumophila clinical isolates from patients with recurring legionellosis. Bacterial persistence in Legionella pneumophila clinical isolates from patients with recurring legionellosis. 2023; 13:1219233. doi: 10.3389/fcimb.2023.1219233",https://pubmed.ncbi.nlm.nih.gov/37600942/
37593760,Functional characterization of VirB/VirD4 and Icm/Dot type IV secretion systems from the plant-pathogenic bacterium Xanthomonas euvesicatoria.,"INTRODUCTION: Many Gram-negative plant- and animal-pathogenic bacteria employ type IV secretion (T4S) systems to transport proteins or DNA/protein complexes into eukaryotic or bacterial target cells. T4S systems have been divided into minimized and expanded T4S systems and resemble the VirB/VirD4 T4S system from the plant pathogen 
RESULTS AND DISCUSSION: In the present study, we show that ","['Drehkopf S', 'Scheibner F', 'Büttner D']",2023,13,,Front Cell Infect Microbiol,"Drehkopf S, et al. Functional characterization of VirB/VirD4 and Icm/Dot type IV secretion systems from the plant-pathogenic bacterium Xanthomonas euvesicatoria. Functional characterization of VirB/VirD4 and Icm/Dot type IV secretion systems from the plant-pathogenic bacterium Xanthomonas euvesicatoria. 2023; 13:1203159. doi: 10.3389/fcimb.2023.1203159",https://pubmed.ncbi.nlm.nih.gov/37593760/
37577546,Cross-family small GTPase ubiquitination by the intracellular pathogen Legionella pneumophila.,The intracellular bacterial pathogen ,"['Steinbach AM', 'Bhadkamkar VL', 'Jimenez-Morales D', 'Stevenson E', 'Jang GM', 'Krogan NJ', 'Swaney DL', 'Mukherjee S']",2023,,,bioRxiv,"Steinbach AM, et al. Cross-family small GTPase ubiquitination by the intracellular pathogen Legionella pneumophila. Cross-family small GTPase ubiquitination by the intracellular pathogen Legionella pneumophila. 2023; (unknown volume):(unknown pages). doi: 10.1101/2023.08.03.551750",https://pubmed.ncbi.nlm.nih.gov/37577546/
32965827,,,,,,,,,
37569419,Insight into the Mechanism of Interactions between the LL-37 Peptide and Model Membranes of Legionella gormanii Bacteria.,,"['Pastuszak K', 'Kowalczyk B', 'Tarasiuk J', 'Luchowski R', 'Gruszecki WI', 'Jurak M', 'Palusinska-Szysz M']",2023,24,15,Int J Mol Sci,"Pastuszak K, et al. Insight into the Mechanism of Interactions between the LL-37 Peptide and Model Membranes of Legionella gormanii Bacteria. Insight into the Mechanism of Interactions between the LL-37 Peptide and Model Membranes of Legionella gormanii Bacteria. 2023; 24:(unknown pages). doi: 10.3390/ijms241512039",https://pubmed.ncbi.nlm.nih.gov/37569419/
37564997,A rare presentation of Legionella pneumophila and Mycobacterium intracellulare co-infection masquerading as metastatic lung cancer in a patient with positive anti-interferon gamma antibody.,Adult-onset immunodeficiency (AOID) syndrome due to the presence of anti-interferon gamma antibody (AIGA) is characterized by multiple opportunistic infections. We report a case of a 65-year old healthy woman who suffered from ,"['Cheng HS', 'Chiu PH', 'Wong C', 'Tong CW', 'Miu PF']",2023,11,9,Respirol Case Rep,"Cheng HS, et al. A rare presentation of Legionella pneumophila and Mycobacterium intracellulare co-infection masquerading as metastatic lung cancer in a patient with positive anti-interferon gamma antibody. A rare presentation of Legionella pneumophila and Mycobacterium intracellulare co-infection masquerading as metastatic lung cancer in a patient with positive anti-interferon gamma antibody. 2023; 11:e01207. doi: 10.1002/rcr2.1207",https://pubmed.ncbi.nlm.nih.gov/37564997/
37554481,Legionnaires' Disease Complicated with Rhabdomyolysis and Acute Kidney Injury.,"UNLABELLED: Legionnaire's disease can cause rare and severe complications such as rhabdomyolysis and acute kidney injury. This case report details a 45-year-old male patient who presented with features of Legionnaire's disease. Laboratory results showed a significantly elevated serum creatinine kinase level and an increased creatinine level. Imaging showed right lower lobe consolidation, and a positive urine antigen test confirmed Legionnaire's disease. The patient was administered azithromycin and underwent fluid repletion to manage the rhabdomyolysis and acute kidney injury, resulting in improved creatinine kinase levels and kidney function. He was discharged and continued on azithromycin for 10 days. His outpatient follow-up showed that creatinine kinase levels had further decreased. This case report emphasises the importance of early recognition and management of Legionnaire's disease and its rare but severe complications.
LEARNING POINTS: Legionnaire's disease is a severe form of pneumonia caused by Legionella bacteria that can lead to rare complications such as rhabdomyolysis and acute kidney injury, which have high morbidity and mortality rates.The treatment for Legionnaire's disease complicated with rhabdomyolysis and acute kidney injury involves early fluid repletion, antibiotics and close monitoring of creatinine kinase levels, electrolytes and kidney function.For patients with creatinine kinase levels over 5000 U/l without hypocalcaemia or alkalaemia, urinary alkalinisation with bicarbonate therapy may be considered as a treatment option.","['See XY', 'Ahmed O', 'Nand N', 'Quwatli W']",2023,10,8,Eur J Case Rep Intern Med,"See XY, et al. Legionnaires' Disease Complicated with Rhabdomyolysis and Acute Kidney Injury. Legionnaires' Disease Complicated with Rhabdomyolysis and Acute Kidney Injury. 2023; 10:003940. doi: 10.12890/2023_003940",https://pubmed.ncbi.nlm.nih.gov/37554481/
37552766,Structure-Guided Discovery of N<sup>5</sup>-CAIR Mutase Inhibitors.,"Because purine nucleotides are essential for all life, differences between how microbes and humans metabolize purines can be exploited for the development of antimicrobial therapies. While humans biosynthesize purine nucleotides in a 10-step pathway, most microbes utilize an additional 11th enzymatic activity. The human enzyme, aminoimidazole ribonucleotide (AIR) carboxylase generates the product 4-carboxy-5-aminoimidazole ribonucleotide (CAIR) directly. Most microbes, however, require two separate enzymes, a synthetase (PurK) and a mutase (PurE), and proceed through the intermediate, N","['Belfon KKJ', 'Sharma N', 'Zigweid R', 'Bolejack M', 'Davies D', 'Edwards TE', 'Myler PJ', 'French JB']",2023,62,17,Biochemistry,"Belfon KKJ, et al. Structure-Guided Discovery of N<sup>5</sup>-CAIR Mutase Inhibitors. Structure-Guided Discovery of N<sup>5</sup>-CAIR Mutase Inhibitors. 2023; 62:2587-2596. doi: 10.1021/acs.biochem.2c00705",https://pubmed.ncbi.nlm.nih.gov/37552766/
37550753,Correction: Sodium levels and grazing pressure shape natural communities of the intracellular pathogen Legionella.,,"['Bergman O', ""Be'eri-Shlevin Y"", 'Ninio S']",2023,11,1,Microbiome,"Bergman O, et al. Correction: Sodium levels and grazing pressure shape natural communities of the intracellular pathogen Legionella. Correction: Sodium levels and grazing pressure shape natural communities of the intracellular pathogen Legionella. 2023; 11:177. doi: 10.1186/s40168-023-01639-2",https://pubmed.ncbi.nlm.nih.gov/37550753/
37549300,The Sde phosphoribosyl-linked ubiquitin transferases protect the Legionella pneumophila vacuole from degradation by the host.,,"['Kim S', 'Isberg RR']",2023,120,33,Proc Natl Acad Sci U S A,Kim S and Isberg RR. The Sde phosphoribosyl-linked ubiquitin transferases protect the Legionella pneumophila vacuole from degradation by the host. The Sde phosphoribosyl-linked ubiquitin transferases protect the Legionella pneumophila vacuole from degradation by the host. 2023; 120:e2303942120. doi: 10.1073/pnas.2303942120,https://pubmed.ncbi.nlm.nih.gov/37549300/
37544110,Assessing the health risks associated with the usage of water-atomization shower systems in buildings.,"In the context of climate change policies, buildings must implement solutions to reduce energy and water consumption. One such solution is showering with water atomization showerheads, which can significantly reduce water and energy usage. However, the lack of risk assessment for users' health has hindered the widespread adoption of this technology. To address this gap, we assess the risk of spreading bacteria, in particular the pathogenic bacterium Legionella pneumophila, from shower hose biofilms of different ages grown under controlled or uncontrolled conditions considering different levels of water hardness, during showering using water atomization showerheads (ECO) or continuous flow showerheads (STA). We compared the aerosol and bioaerosol emission - total, viable and cultivable - during a 10 min shower event between the two shower systems. We showed that the water-atomization showerhead emitted slightly more nanoparticles smaller than 0.45 µm and slightly fewer particles larger than 0.5 µm than the continuous flow showerhead. Additionally, ECO showerheads emitted fewer cultivable bacteria than STA, regardless of the biofilm's age or growth conditions. When Legionella pneumophila was detected in biofilms, ECO showerheads released slightly less cultivable Legionella in the first flush of shower water compared to the STA, ranging from 6.0 × 10","['Niculita-Hirzel H', 'Morales M', 'Parmar P']",2023,243,,Water Res,"Niculita-Hirzel H, et al. Assessing the health risks associated with the usage of water-atomization shower systems in buildings. Assessing the health risks associated with the usage of water-atomization shower systems in buildings. 2023; 243:120413. doi: 10.1016/j.watres.2023.120413",https://pubmed.ncbi.nlm.nih.gov/37544110/
37539399,A Rare Case of Cold Agglutinin Syndrome Associated With Legionella Pneumonia.,Cold agglutinin syndrome (CAS) is a rare subset of autoimmune hemolytic anemia (AIHA) and can be classified as either primary or secondary. Secondary cold agglutinin disease has been associated with both viral and bacterial pathogens with the most common bacterial pathogen being ,"['Shakfeh K', 'Shotande F', 'Mateja C']",2023,15,7,Cureus,"Shakfeh K, et al. A Rare Case of Cold Agglutinin Syndrome Associated With Legionella Pneumonia. A Rare Case of Cold Agglutinin Syndrome Associated With Legionella Pneumonia. 2023; 15:e41310. doi: 10.7759/cureus.41310",https://pubmed.ncbi.nlm.nih.gov/37539399/
37520354,Comparison of the gut microbiota and untargeted gut tissue metabolome of Chinese mitten crabs (Eriocheir sinensis) with different shell colors.,"INTRODUCTION: The Chinese mitten crab (
METHODS: In this study, we compared the gut microbiome communities and metabolic profiles of juvenile RH and GH crabs using 
RESULTS: Our findings indicated that the intestinal microbial composition and metabolic characteristics of 
DISCUSSION: This research provided a greater understanding of the physiological conditions of ","['Zhu X', 'Zhao Y', 'Sun N', 'Li C', 'Jiang Q', 'Zhang Y', 'Wei H', 'Li Y', 'Hu Q', 'Li X']",2023,14,,Front Microbiol,"Zhu X, et al. Comparison of the gut microbiota and untargeted gut tissue metabolome of Chinese mitten crabs (Eriocheir sinensis) with different shell colors. Comparison of the gut microbiota and untargeted gut tissue metabolome of Chinese mitten crabs (Eriocheir sinensis) with different shell colors. 2023; 14:1218152. doi: 10.3389/fmicb.2023.1218152",https://pubmed.ncbi.nlm.nih.gov/37520354/
