pmid,Title,Abstract,Author,Year,Volume,Issue,Journal,Citation,Link
26755477,Cost Analysis of Selected Patient Categories Within A Dermatology Department Using an ABC Approach.,"BACKGROUND: Present trends in hospital management are facilitating the utilization of more accurate costing methods, which potentially results in superior cost-related information and improved managerial decision-making. However, the Activity-Based Costing method (ABC), which was designed for cost allocation purposes in the 1980s, is not widely used by healthcare organizations. This study analyzes costs related to selected categories of patients, those suffering from psoriasis, varicose ulcers, eczema and other conditions, within a dermatology department at a Czech regional hospital.
METHODS: The study was conducted in a hospital department where both inpatient and outpatient care are offered. Firstly, the diseases treated at the department were identified. Further costs were determined for each activity using ABC. The study utilized data from managerial and financial accounting, as well as data obtained through interviews with departmental staff. Using a defined cost-allocation procedure makes it possible to determine the cost of an individual patient with a given disease more accurately than via traditional costing procedures.
RESULTS: The cost analysis focused on the differences between the costs related to individual patients within the selected diagnoses, variations between inpatient and outpatient treatments and the costs of activities performed by the dermatology department. Furthermore, comparing the costs identified through this approach and the revenue stemming from the health insurance system is an option.
CONCLUSIONS: Activity-Based Costing is more accurate and relevant than the traditional costing method. The outputs of ABC provide an abundance of additional information for managers. The benefits of this research lie in its practically-tested outputs, resulting from calculating the costs of hospitalization, which could prove invaluable to persons involved in hospital management and decision-making. The study also defines the managerial implications of the performed cost analysis for the hospital management. Based on the analysis results, it is possible to standardize activities and performance appraisal (Benchmarking), and provide all necessary information for hospital budgeting practices, especially Activity-Based Budgeting (ABB).","['Papadaki Š', 'Popesko B']",2015,8,6,Glob J Health Sci,Papadaki Š and Popesko B. Cost Analysis of Selected Patient Categories Within A Dermatology Department Using an ABC Approach. Cost Analysis of Selected Patient Categories Within A Dermatology Department Using an ABC Approach. 2015; 8:234-49. doi: 10.5539/gjhs.v8n6p234,https://pubmed.ncbi.nlm.nih.gov/26755477/
26507886,Patients' experiences of living with varicose veins and management of the disease in daily life.,"AIMS AND OBJECTIVES: The aim was to describe the experience of living with varicose veins classified according CEAP (clinical class, aetiology, anatomy, pathophysiology) as C4 (eczema or thrombophlebitis) and management of the disease in daily life.
BACKGROUND: Primary chronic venous insufficiencies with varicose veins are a relatively common condition among both men and women. Several studies have shown that quality of life improved after treatment of varicose veins compared to before treatment. This suggests that patients with a milder form of varicose veins such as C4 experience a negative influence on their quality of life before treatment.
DESIGN: This is an explorative qualitative study with a phenomenological approach.
METHOD: A purposive sample was used, and 12 in-depth interviews were conducted with persons having superficial venous insufficiency classified C4. A descriptive phenomenological analysis was performed.
RESULTS: The essence of the phenomenon of living with varicose veins classified C4 and management of the disease in daily life meant adapting to a life with varicose veins and relieve discomfort from legs with an unfavourable appearance. Coping with discomfort involved dealing with the disease emotionally and finding strategies that helped to relieve symptoms; however, living with 'repulsive' legs was seen as embarrassing, and many found the need to hide their condition.
CONCLUSION: Patients with varicose veins classified C4 had notable symptoms of the disease that affected daily living. This in turn required the use of different coping strategies to manage symptoms, and significant adjustments related to activities and social life were made.
RELEVANCE TO CLINICAL PRACTICE: It seems desirable that patients with varicose veins receive treatment at an earlier stage of the disease and are familiar with the tools and solutions available to alleviate symptoms and avoid a negative impact on daily life.","['Franz A', 'Wann-Hansson C']",2016,25,5-6,J Clin Nurs,Franz A and Wann-Hansson C. Patients' experiences of living with varicose veins and management of the disease in daily life. Patients' experiences of living with varicose veins and management of the disease in daily life. 2016; 25:733-41. doi: 10.1111/jocn.13023,https://pubmed.ncbi.nlm.nih.gov/26507886/
26148310,Skin disorders in elderly subjects.,"BACKGROUND: Skin problems in the elderly population have rarely been the subject of scientific research.
OBJECTIVES: The present study aimed to determine the prevalences of the most common dermatological conditions in elderly subjects and to investigate their associations with systemic diseases.
METHODS: The study involved a group of 198 consecutive patients aged ≥ 65 years who were admitted to the Departments of Dermatology and Geriatrics at the study institution. All participants were thoroughly evaluated in a clinical interview and physical examination in which special emphasis was placed on dermatological issues.
RESULTS: All subjects presented at least one dermatological condition. A significant correlation was found between the number of systemic diseases and the number of different skin lesions observed. The most common skin disorders included solar lentigines, senile angiomas, xerosis, seborrheic warts, varicose veins, edema of the lower legs, and pruritus. Patients aged ≥ 75 years demonstrated solar lentigines, edema of the lower legs, clavi, solar keratoses, and onychomycosis significantly more often, whereas patients aged < 75 years suffered more frequently from psoriasis. Diabetes was associated with the development of onychomycosis; hypercholesterolemia promoted the incidence of xanthomas and drug-induced skin reactions; chronic obstructive pulmonary disease was associated with senile purpura; and hypothyroidism favored the occurrence of varicose veins in the lower legs and telogen effluvium.
CONCLUSIONS: Skin disorders are common in elderly people. Systemic diseases promote the development of dermatological conditions. A comprehensive approach to health problems in elderly subjects requires knowledge of dermatology.","['Reszke R', 'Pełka D', 'Walasek A', 'Machaj Z', 'Reich A']",2015,54,9,Int J Dermatol,"Reszke R, et al. Skin disorders in elderly subjects. Skin disorders in elderly subjects. 2015; 54:e332-8. doi: 10.1111/ijd.12832",https://pubmed.ncbi.nlm.nih.gov/26148310/
26025146,Chronic venous disease and venous leg ulcers: An evidence-based update.,"Chronic venous disease (CVD) is a complex chronic vascular condition with multifaceted primary and secondary etiologies leading to structural and functional changes in veins and valves and blood flow of the lower legs. As a consequence, a spectrum of clinical manifestations arise, ranging from symptoms of mild leg heaviness and achiness to debilitating pain, and signs of skin changes, such as eczema and hemosiderosis, to nonhealing, heavily draining venous leg ulcers (VLUs). Triggers such as trauma to the skin are responsible for a large majority of VLU recurrences. Diagnostic testing for venous reflux includes ultrasound imaging; unfortunately, there are no diagnostic tests to predict VLUs. The hallmark of treatment of both CVD and VLUs is compression. Leg elevation, exercise, and wound management with dressings and advanced healing technologies that provide an environment conducive to healing should focus on reducing pain, necrotic debris, drainage, and odor, as well as preventing infection. VLUs that become chronic without evidence of healing over a 4-week period respond best to multidisciplinary wound experts within a framework of patient-centered care. Nurses are in key positions to provide early recognition of the signs and symptoms as well as initiate prompt diagnostic and promote early treatment to offset the progression of the disease and improve quality of life.","['Kelechi TJ', 'Johnson JJ', 'Yates S']",2015,33,2,J Vasc Nurs,"Kelechi TJ, et al. Chronic venous disease and venous leg ulcers: An evidence-based update. Chronic venous disease and venous leg ulcers: An evidence-based update. 2015; 33:36-46. doi: 10.1016/j.jvn.2015.01.003",https://pubmed.ncbi.nlm.nih.gov/26025146/
25950393,A glossary of terms to assist the recognition and diagnosis of skin conditions associated with lower-limb chronic oedema.,"There are a number of recognised skin conditions associated with chronic oedema, but the lack of agreed definitions and terminology often leads to poor recognition and a delay in treatment. Many patients are given a diagnostic 'label' (e.g. varicose eczema) that often turns out to be incorrect, leading to an interruption in the patient pathway. Every skin condition can be described in a variety of ways and each professional group adheres to certain phrases and words that, within each discipline, are recognised, but when making onward referral or working between professions, it helps to have clear and concise definitions. This article aims is to standardise the terminology used to describe skin conditions of the lower limbs among health professionals, removing some of the discrepancy, and to develop a glossary to aid recognition, definition and hence diagnosis to ensure prompt and appropriate management is implemented.","['Elwell R', 'Craven N']",2015,Suppl,,Br J Community Nurs,"Elwell R and Craven N. A glossary of terms to assist the recognition and diagnosis of skin conditions associated with lower-limb chronic oedema. A glossary of terms to assist the recognition and diagnosis of skin conditions associated with lower-limb chronic oedema. 2015; Suppl:S14-8, S20. doi: 10.12968/bjcn.2015.20.Sup4.S14",https://pubmed.ncbi.nlm.nih.gov/25950393/
25818405,Estimating the costs associated with the management of patients with chronic wounds using linked routine data.,"Chronic wounds are known to represent a significant burden to patients and National Health Service (NHS) alike. However, previous attempts to estimate the costs associated with the management of chronic wounds have been based on literature studies or broad estimates derived from incidence rates and extrapolations from relatively small-scale studies. The aim of this study is therefore to determine the extent of resource utilisation by patients classed as having chronic wounds within Wales using linked routine data - available through the Secure Anonymised Information Linkage (SAIL) database - to estimate the costs associated with the management of these patients by the NHS in Wales. The SAIL database brings together, and anonymously links, a wide range of person-based data from general practitioner (GP) practices within Wales, which includes primary and secondary care consultations to create an encrypted anonymised linking field for each individual. This linkage allows the patient pathway to be tracked through the NHS system both retrospectively and prospectively from a specific reference date. The estimated costs were derived by extrapolating to an all-Wales level from the results gleaned from the SAIL database using the respective READ codes to capture relevant patients with chronic wounds. The number of patients identified as having chronic wounds within the SAIL database was 78 090, which equates to 190 463 across Wales as a whole and a prevalence of 6% of the Welsh population. The total cost of managing patients with chronic wounds in Wales amounted to £328·8 million - an average cost of £1727 per patient and 5·5% of total expenditure on the health service in Wales. A relatively few READ codes represented a significant proportion of expenditure, with diabetic foot ulcers, leg ulcers, foot ulcers, varicose eczema, bed sores and postoperative wound care constituting 93% of total expenditure. When a more conservative perspective was used in relation to classification of chronic wounds, the total cost amounted to £303 million. However, these are likely to be underestimates because of the lack of information for patients with treatments lasting over 6 months and not including patients who might have entered the health care system of wound management elsewhere - such as patients contracting pressure ulcers in hospitals and having surgical wound infections.","['Phillips CJ', 'Humphreys I', 'Fletcher J', 'Harding K', 'Chamberlain G', 'Macey S']",2016,13,6,Int Wound J,"Phillips CJ, et al. Estimating the costs associated with the management of patients with chronic wounds using linked routine data. Estimating the costs associated with the management of patients with chronic wounds using linked routine data. 2016; 13:1193-1197. doi: 10.1111/iwj.12443",https://pubmed.ncbi.nlm.nih.gov/25818405/
25816504,Eczema.,,['Stollery N'],2015,259,1779,Practitioner,Stollery N. Eczema. Eczema. 2015; 259:30-1.,https://pubmed.ncbi.nlm.nih.gov/25816504/
25658932,Quality of life in patients with venous stasis ulcers and others with advanced venous insufficiency.,"The quality of life (QoL) in patients with advanced venous insufficiency (including venous stasis ulcers, skin discoloration, stasis eczema, and lipodermatosclerosis) assessed using the Clinical Etiological Anatomical Pathophysiological (CEAP) and Venous Clinical Severity Score (VCSS) classifications is presented. Also, disease features such as: intensity of pain, edema and inflammatory response that exerted the most profound effect on different domains of QoL are reported. The global QoL in patients with lower leg venous ulcerations was relatively similar to that observed in other patients with chronic venous insufficiency. The presence of venous ulcerations was associated with lower QoL in a Physical domain. Significant correlations were found between pain intensity and the values of Physical, Physiological, Level of Independence and Environmental domains, between edema intensity and Social domain as well as between the intensity of inflammatory response and Physical and Spiritual domains.","['Tracz E', 'Zamojska E', 'Modrzejewski A', 'Zaborski D', 'Grzesiak W']",2015,29,2,Holist Nurs Pract,"Tracz E, et al. Quality of life in patients with venous stasis ulcers and others with advanced venous insufficiency. Quality of life in patients with venous stasis ulcers and others with advanced venous insufficiency. 2015; 29:96-102. doi: 10.1097/HNP.0000000000000072",https://pubmed.ncbi.nlm.nih.gov/25658932/
25349049,Contribution of C-glucosidic ellagitannins to Lythrum salicaria L. influence on pro-inflammatory functions of human neutrophils.,"The herb Lythrum salicaria L. (Lythraceae) is used in traditional medicine to treat diseases with an inflammatory background, such as haemorrhoidal disease, dysentery, chronic intestinal catarrh, eczema, varicose veins, periodontosis and gingivitis. Because these diseases are closely associated with an excessive inflammatory response of stimulated neutrophils, the influence of aqueous extract and isolated C-glucosidic ellagitannins (dimeric salicarinins A, B and C, vescalagin, castalagin) on their pro-inflammatory functions was examined. Lythrum salicaria aqueous extract was shown to modulate lipopolysaccharide (LPS)-triggered production of IL-8 (at 20 μg/mL, 16.6 ± 4.2 % inhibition) but had no influence on MMP-9 production. It was active towards cytochalasin A/f-MLP- stimulated elastase release (at 20 μg/mL, 21.5 ± 3.9 % inhibition), myeloperoxidase release (at 1 μg/mL, 26.5 ± 5.4 % inhibition) and f-MLP- and PMA-induced reactive oxygen species production (at 20 μg/mL, 67.0 ± 3.9 and 66.5 ± 1.9 % inhibition, respectively). The extract was also shown to inhibit expression of integrin CD11b on the neutrophil surface without influencing selectin CD62L shedding. Dose-dependent inhibition of hyaluronidase activity was observed with IC50 = 10.1 ± 1.2 μg/mL. The main C-glucosidic ellagitannins were shown to be responsible for all these activities with more significant participation attributable to dimeric salicarinins A, B, C. This study has demonstrated potent activity of aqueous extract on stimulated neutrophils; this enhanced response is known to cause pathological changes in skin and mucosa tissues. These observations support and explain the traditional use of the herb Lythrum salicaria to treat certain diseases with an inflammatory background. C-glucosidic ellagitannins, especially dimeric salicarinins, are the factors responsible for these effects.","['Piwowarski JP', 'Kiss AK']",2015,69,1,J Nat Med,Piwowarski JP and Kiss AK. Contribution of C-glucosidic ellagitannins to Lythrum salicaria L. influence on pro-inflammatory functions of human neutrophils. Contribution of C-glucosidic ellagitannins to Lythrum salicaria L. influence on pro-inflammatory functions of human neutrophils. 2015; 69:100-10. doi: 10.1007/s11418-014-0873-5,https://pubmed.ncbi.nlm.nih.gov/25349049/
25283621,Treatment of varicose veins in Denmark.,"INTRODUCTION: The aim of this study is to report the treatment of varicose veins in Denmark in the five-year period from 2007 to 2011, primarily based on reports to the nationwide Clinical Vein Database (KVD).
MATERIAL AND METHODS: The KVD collects clinical patient data before, during and after invasive treatment of varicose veins in public hospitals, private outpatient clinics and private hospitals.
RESULTS: A slight decrease was observed in the total number of treated legs from about 15,000 annually to nearly 14,000 during the period. Public hospitals and private outpatient clinics treat an almost equal number of patients, whereas private hospitals perform 3% of the treatments. The coverage rate of KVD in public hospitals has been almost complete (94%), but it has been approx. 40% in private outpatient clinics and private hospitals. In 84% of the legs, there were only subjective complaints. The remaining 16% had developed complications, i.e. eczema, varicophlebitis, ulcers or bleeding. Operations still make up the vast majority of the procedures, and although the number of endovenous procedures has increased during the period, these procedures account for only 15% of the procedures performed in 2011. Of all legs, 36% had previously been treated for varicose veins.
CONCLUSION: The literature and our results show that there has been no significant change in the number of varicose vein treatments in Denmark for the past 20 years. Endovenous procedures still account for a small number of the procedures. Despite the increased focus on the treatment of varicose veins, just as many patients are treated for recurrence as in the 1990s.
FUNDING: not relevant.
TRIAL REGISTRATION: not relevant.","['Stahl Madsen M', 'Bækgaard N']",2014,61,10,Dan Med J,Stahl Madsen M and Bækgaard N. Treatment of varicose veins in Denmark. Treatment of varicose veins in Denmark. 2014; 61:A4929.,https://pubmed.ncbi.nlm.nih.gov/25283621/
24912834,Incorporating novel solutions to lower-limb problems into compression formularies.,"This study investigates the effect of a new short-stretch two-layer compression system in eight patients with common chronic lower-limb conditions in three locations in the UK. Chronic leg ulcers are the most common type of lower-limb ulceration with 70% caused by chronic venous hypertension. An appropriate level of compression is proven to heal chronic venous leg ulcers. The study was only a small sample of patients; however, the underlying conditions included chronic venous eczema, diabetes, sarcoma, cellulitis and mixed-aetiology ulcers. During the study, the UK experienced some of the hottest temperatures in the last 30 years. This had an impact on five patients, who noted an increase in malodour associated with their leg ulcers. CoFlex TLC (Aspen Medical Europe Ltd) foam comfort layer is impregnated with cyclodextrin-a naturally based oligosaccharide known to reduce malodour. The zinc-impregnated foam bandages in this study were viewed very favourably by both patients and staff, particularly those who had chronic venous eczema.","['Smith G', 'Simon D', 'McDermott E', 'Gibson E']",2014,Suppl,,Br J Community Nurs,"Smith G, et al. Incorporating novel solutions to lower-limb problems into compression formularies. Incorporating novel solutions to lower-limb problems into compression formularies. 2014; Suppl:S37-44. doi: 10.12968/bjcn.2014.19.Sup6.S37",https://pubmed.ncbi.nlm.nih.gov/24912834/
24840970,Management of venous ulcers.,"Chronic venous insufficiency (CVI) results from venous hypertension secondary to superficial or deep venous valvular reflux, as well as venous obstruction. The most severe clinical manifestation of CVI is venous leg ulceration that can result in significant morbidity, including venous gangrene and amputation, albeit rare. Treatment modalities are aimed at reducing venous hypertension. Diuretic therapy, although widely used, only provides short-term improvement of the edema but provides no long-term benefit. Compression therapy is the cornerstone in the management of CVI. Compression can be achieved using compression bandaging, compression pumps, or graduated compression stockings. Topical steroid creams may reduce inflammation, venous eczema, and pain in the short term, but they can be detrimental in the long run. Apligraf (a living, bilayered, cell-based product) in conjunction with compression therapy was noted to be more effective in healing venous leg ulcerations, when compared with treatment with compression therapy and zinc paste. Endovascular and surgical techniques that minimize valvular reflux and relieve venous obstruction improve venous hemodynamics, promoting wound healing.",['Kolluri R'],2014,17,2,Tech Vasc Interv Radiol,Kolluri R. Management of venous ulcers. Management of venous ulcers. 2014; 17:132-8. doi: 10.1053/j.tvir.2014.02.012,https://pubmed.ncbi.nlm.nih.gov/24840970/
24650342,Allergic contact dermatitis to anethole in a preventive pressure ulcers solution.,,"['Marin-Cabanas I', 'Bouret AM', 'Leiva-Salinas M', 'Frances L', 'Silvestre JF']",2015,29,6,J Eur Acad Dermatol Venereol,"Marin-Cabanas I, et al. Allergic contact dermatitis to anethole in a preventive pressure ulcers solution. Allergic contact dermatitis to anethole in a preventive pressure ulcers solution. 2015; 29:1241. doi: 10.1111/jdv.12469",https://pubmed.ncbi.nlm.nih.gov/24650342/
25535637,,,,,,,,,
23634637,Skin conditions affecting the elderly.,,['Stollery N'],2013,257,1759,Practitioner,Stollery N. Skin conditions affecting the elderly. Skin conditions affecting the elderly. 2013; 257:30-1.,https://pubmed.ncbi.nlm.nih.gov/23634637/
23619443,Sclerotherapy in the management of varicose veins and its dermatological complications.,"BACKGROUND: Varicose veins and its dermatological complications like stasis dermatitis, ulcers, spontaneous bleeding are commonly seen in the dermatology clinics. Surgery has been the most often used treatment for varicose veins. Sclerotherapy refers to introduction of sclerosing solution into the varicose veins, which causes endothelial damage and subsequent fibrosis. Sclerotherapy is being practised extensively by dermatosurgeons in the west. However, there are no Indian studies which specifically evaluate the role of sclerotherapy in the management of varicose veins and its skin complications. Hence, this study aims to evaluate the efficacy of sclerotherapy in managing varicose veins and its complications.
AIMS: To study the safety and efficacy of sclerotherapy in the treatment of varicose veins and its dermatological complications.
METHODS: This is a prospective study involving 50 patients with varicose veins and its dermatological complications attending the dermatology out-patient department. The study was conducted over a period of 18 months. After thorough clinical, laboratory, and radiological evaluation, the patients were treated with sclerotherapy using Sodium Tetradecyl Sulphate of various concentrations depending on the vessel size. The patients were then followed up to look for disappearance of veins, healing of ulcers and eczema, and any complications.
RESULTS: Patients showed a good response to treatment with sclerotherapy. 70-80% of patients showed symptomatic improvement along with disappearance of veins and healing of eczema and ulcers. Most of the complications were minor, which resolved over a period of few weeks.
CONCLUSION: Sclerotherapy is a simple, safe and effective procedure for the treatment of varicose veins and its dermatological complications. The procedure is particularly effective for smaller, early varicosities and also for residual veins after surgery. Hence we recommend more and more of our fellow dermatologists to take up this procedure, which can be an efficient tool to manage patients with varicose veins and its related complications.","['Subbarao NT', 'Aradhya SS', 'Veerabhadrappa NH']",2013,79,3,Indian J Dermatol Venereol Leprol,"Subbarao NT, et al. Sclerotherapy in the management of varicose veins and its dermatological complications. Sclerotherapy in the management of varicose veins and its dermatological complications. 2013; 79:383-8. doi: 10.4103/0378-6323.110746",https://pubmed.ncbi.nlm.nih.gov/23619443/
23138493,Guideline for the management of wounds in patients with lower-extremity venous disease: an executive summary.,"This article provides an executive summary of the lower extremity venous disease (LEVD) evidence-based guideline produced by the WOCN Wound Guidelines Task Force. The target audience for this guideline is health care professionals who specialize in, direct, or provide wound care for patients at risk for or with lower-extremity venous disease. The full guideline opens with an overview of definitions of LEVD, its prevalence, clinical relevance, etiology, related physiology and pathophysiology, and overall management goals for patients at risk for developing venous leg ulcers. A detailed assessment section describes how to conduct a full clinical history and physical examination. Two approaches to interventions are provided: one addresses prevention strategies to reduce the risk of developing LEVD with ulcers. Methods to prevent ulcer recurrence are summarized including compression therapy, adjunctive therapies, medications, and patient education. A second approach presents treatment interventions including wound cleansing, debridement, infection control, antibiotic use, along with management of the periwound skin, nutrition, pain, and edema. This section also discusses limb elevation, surgical options, adjunctive therapies, patient education, and health care provider follow-up. A comprehensive reference list, glossary of terms, and appendices on cellulitis and venous eczema, types of edema, and compression therapy are available at the end of the guideline. This article provides an executive summary of the essential features of the guideline.","['Kelechi TJ', 'Johnson JJ', 'WOCN Society']",2012,39,6,J Wound Ostomy Continence Nurs,"Kelechi TJ, et al. Guideline for the management of wounds in patients with lower-extremity venous disease: an executive summary. Guideline for the management of wounds in patients with lower-extremity venous disease: an executive summary. 2012; 39:598-606. doi: 10.1097/WON.0b013e31827179e9",https://pubmed.ncbi.nlm.nih.gov/23138493/
22312063,The relevance of the natural history of varicose veins and refunded care.,"Chronic venous disease (CVD) is one of the most common diseases in our population. Aside from venous symptoms like heaviness and pain, which are present in about 50% of the general population, signs of CVD include varicose veins (VVs), oedema, eczema, venous eczema, hyperpigmentation, white atrophy, lipodermatosclerosis and venous ulcers. The aim of this paper is to review current literature for the relevance of natural history of VVs in refunded care. Available papers on VVs, progression of the disease and complications were reviewed. Prevalence of VVs is high with more than 20% in the general population. Information on progression of uncomplicated VV to chronic venous insufficiency (CVI) is rare. However, most venous ulcers have a primary venous origin. The progression rate of VV to higher clinical stages reaches 4% per year. Among the risk factors are obesity and higher age. Quality of life (QOL) is also reduced in uncomplicated VV in C2 patients. In conclusion, there is evidence from the literature that a high proportion of patients with uncomplicated VVs in the clinical, aetiological, anatomical and pathophysiological classification (CEAP Clinical Class 2) will progress to CVI if untreated. VVs have a negative impact on QOL and clinical symptoms. VV patients with CVI (C3-C6) as well as those C2 patients with severe clinical symptoms and impaired QOL due to CVD should be treated with ablation of the VVs in a refunded care system.","['Pannier F', 'Rabe E']",2012,27 Suppl 1,,Phlebology,Pannier F and Rabe E. The relevance of the natural history of varicose veins and refunded care. The relevance of the natural history of varicose veins and refunded care. 2012; 27 Suppl 1:23-6. doi: 10.1258/phleb.2012.012s23,https://pubmed.ncbi.nlm.nih.gov/22312063/
22108486,"TECA (Titrated Extract of Centella Asiatica): new microcirculatory, biomolecular, and vascular application in preventive and clinical medicine. A status paper.","Plant-derived elements used for pharmacological applications constitute an increasing research field. Centella asiatica is widely used mainly as an extract (TECA). Triterpenic fractions, the primary constituents of Centella asiatica, produce a wide range of preventive and therapeutic effects. The modulation of collagen production and deposition in wound healing is of primary importance. TECA is also used to treat several microcirculatory problems, inflammatory skin conditions (leprosy, lupus, varicose ulcers, eczema, atopic dermatitis, psoriasis) and also intestinal problems, fever, amenorrhea and genitourinary conditions. Cognitive functions, anxiety and mental impairment may be also affected by TECA administration. New applications in neurology include nerve growth factor enhancement and applications in neurological degenerative conditions. Interaction with other products is also indicated in this document. The multiplicity of actions of TECA is associated to six important mechanisms, all inter-connected and modulating each other: 1) edema - and capillary filtration - control; 2) a strong antioxidant power, effective on several forms of oxidative stress associated to inflammation or infections and synergic with other antioxidant products; 3) an anti-inflammatory action; 4) a modulation of the collagen production avoiding slower scarring or faster, hyperthrophic scarring and cheloids; 5) a modulating action of local growth factors; 6) a modulation of angiogenesis. This ""status"" paper - resulting from an expert meeting held in Cobham, Surrey, indicates most of the therapeutic potential of TECA, still to be explored in further studies. The status paper constitutes the basis for a consensus document on TECA to be developed in the next future. This ""status"" paper opens a new window on an ancient but still partially unexplored product that may become an important value in prevention and treatment of several pre-clinical and risk conditions and in clinically significant disease both as a single products and in association with other 'natural' products.","['Belcaro G', 'Maquart FX', 'Scoccianti M', 'Dugall M', 'Hosoi M', 'Cesarone MR', 'Luzzi R', 'Cornelli U', 'Ledda A', 'Feragalli B']",2011,53,3 Suppl 1,Panminerva Med,"Belcaro G, et al. TECA (Titrated Extract of Centella Asiatica): new microcirculatory, biomolecular, and vascular application in preventive and clinical medicine. A status paper. TECA (Titrated Extract of Centella Asiatica): new microcirculatory, biomolecular, and vascular application in preventive and clinical medicine. A status paper. 2011; 53:105-18.",https://pubmed.ncbi.nlm.nih.gov/22108486/
21895625,Misdiagnosis and delay in referral of children with localized scleroderma.,"BACKGROUND: Localized scleroderma (LS) usually begins in childhood with a broad clinical spectrum and the diagnosis is often delayed.
OBJECTIVES: To investigate the diagnostic pathway in a large cohort of paediatric patients with LS, to identify the duration until correct diagnosis and to characterize clinical clues for early diagnosis.
METHODS: A retrospective case note review of 50 children with LS.
RESULTS: The median (range) age at disease onset was 5·2 (0·1-14·4) years and disease duration until diagnosis 11·1 (1·8-79) months. The patients were first seen by a general practitioner (or paediatrician) after 1·2 (0·2-48·7) months and in none of the cases was the condition recognized at presentation according to a parental questionnaire (no diagnosis in 44%, misdiagnosis of atopic eczema 20%, melanocytic naevus 8%, fungal infection 6%, bruise 4%, varicose vein 4%, bacterial infection 4% and others). The patients were referred to a local specialist (dermatologist in 72%) after a disease duration of 7·5 (1·0-70·9) months and in 64% the correct diagnosis was established. In 20% the diagnosis remained unknown, 8% were misdiagnosed as port-wine stains and others as atopic eczema and melanocytic naevus. The correct diagnosis was eventually identified by the referring dermatologists, the paediatric dermatologists at our hospital, external maxillofacial surgeons and a paediatrician in 29 (58%), 17 (34%), 3 (6%) and 1 (2%), respectively. Histology was performed in 15 (30%). The patients were commenced on appropriate treatment after a disease duration of 16·6 (1·8-113·4) months. The main clinical diagnostic clues were: Blaschko-linear distribution 76%, atrophic changes 68%, skin fibrosis 40% and loss of scalp hair or eyelashes 36%.
CONCLUSIONS: Physicians involved in the care of these children need to be aware of the characteristic clinical appearance of LS for early recognition and prompt initiation of treatment.","['Weibel L', 'Laguda B', 'Atherton D', 'Harper JI']",2011,165,6,Br J Dermatol,"Weibel L, et al. Misdiagnosis and delay in referral of children with localized scleroderma. Misdiagnosis and delay in referral of children with localized scleroderma. 2011; 165:1308-13. doi: 10.1111/j.1365-2133.2011.10600.x",https://pubmed.ncbi.nlm.nih.gov/21895625/
21694984,Pharmacological Review on Centella asiatica: A Potential Herbal Cure-all.,"In recent times, focus on plant research has increased all over the world. Centella asiatica is an important medicinal herb that is widely used in the orient and is becoming popular in the West. Triterpenoid, saponins, the primary constituents of Centella asiatica are manly believed to be responsible for its wide therapeutic actions. Apart from wound healing, the herb is recommended for the treatment of various skin conditions such as leprosy, lupus, varicose ulcers, eczema, psoriasis, diarrhoea, fever, amenorrhea, diseases of the female genitourinary tract and also for relieving anxiety and improving cognition. The present review attempts to provide comprehensive information on pharmacology, mechanisms of action, various preclinical and clinical studies, safety precautions and current research prospects of the herb. At the same time, studies to evaluate the likelihood of interactions with drugs and herbs on simultaneous use, which is imperative for optimal and safe utilization of the herb, are discussed.","['Gohil KJ', 'Patel JA', 'Gajjar AK']",2010,72,5,Indian J Pharm Sci,"Gohil KJ, et al. Pharmacological Review on Centella asiatica: A Potential Herbal Cure-all. Pharmacological Review on Centella asiatica: A Potential Herbal Cure-all. 2010; 72:546-56. doi: 10.4103/0250-474X.78519",https://pubmed.ncbi.nlm.nih.gov/21694984/
